date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,227976000.0,204890000.0,214109000.0,241203000.0,216080000.0,178203000.0,91813000.0,45970000.0,195392000.0,166924326.9,134509287.0,110996951.2,86971422.6,65109711.0,50433250.4,37860362.4
,costOfRevenue,188519000.0,0.0,0.0,0.0,0.0,110777000.0,72049000.0,22208000.0,99400000.0,74158543.8,54641364.3,44586017.5,36126905.0,27656067.5,21321438.0,14615668.8
,grossProfit,39457000.0,204890000.0,214109000.0,241203000.0,216080000.0,67426000.0,19764000.0,23762000.0,95992000.0,92765783.1,79867922.7,66410933.7,50844517.6,37453643.5,29111812.4,23244693.6
,grossProfitRatio,0.173075235989753,1.0,1.0,1.0,1.0,0.378366245237173,0.215263633690218,0.51690232760496,0.491279069767442,0.55573555288663,0.5937725526714,0.598313133667405,0.584611773384974,0.575238976256553,0.577234506384304,0.613958560523446
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,5365000.0,15532000.0,17681000.0,9682000.0,355000.0,47368000.0,0.0,0.0,0.0,7290283.1,6405278.7,3856306.5,8807528.0,5643644.7,2772179.6,2047157.0
,GeneralAndAdministrativeExpenses,50015000.0,0.0,0.0,0.0,0.0,19620000.0,22572000.0,21295000.0,35730000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,11334000.0,-13724000.0,-17736000.0,-19322000.0,-17998000.0,10209000.0,4112000.0,3452000.0,62681000.0,56500859.6,52704593.4,44810766.6,31743555.8,23090557.7,16044087.6,18200774.0
,otherExpenses,4485000.0,-488000.0,-781000.0,-692000.0,-139000.0,184000.0,0.0,0.0,0.0,0.0,-225460.8,-282957.5,-1220513.4,-937595.9,-557577.2,-175470.6
,operatingExpenses,236125000.0,189757000.0,162806000.0,118800000.0,106449000.0,77197000.0,26945000.0,24812000.0,97402000.0,87178793.6,82462287.6,71509019.4,64980308.4,47357627.6,34501070.9,29157364.7
,costAndExpenses,424644000.0,-351276000.0,-306750000.0,-294620000.0,-262777000.0,187974000.0,98994000.0,47020000.0,196802000.0,161337337.4,137103651.9,116095036.9,101107213.4,75013695.1,55822508.9,43773033.5
,interestExpense,787000.0,1030000.0,1009000.0,1455000.0,1631000.0,1404000.0,1045000.0,1014000.0,737000.0,561030.1,402384.9,399374.3,527868.4,299147.3,388733.4,495446.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6061000.0,195000.0,76000.0,147000.0,0.0,2015000.0,1265000.0,963000.0,4049000.0,4326614.4,4579672.5,4567742.5,4651658.0,3684129.5,2866418.0,2318964.4
,EBITDA,-190607000.0,-140910000.0,-92565000.0,-53270000.0,-46697000.0,-7756000.0,-5916000.0,-87000.0,2639000.0,9913603.9,1985307.6,-530343.2,-9484132.8,-6219854.6,-2522840.5,-3593706.7
