date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,638085000.0,707481000.0,676872000.0,490850000.0,496236000.0,544278000.0,565005000.0,529000000.0,487100000.0,422800000.0,303900000.0,237300000.0,277100000.0,255800000.0,216424000.0,220422000.0,173523000.0,150246000.0,126457000.0
,costOfRevenue,140942000.0,191025000.0,177923000.0,63623000.0,78500000.0,59817000.0,74911000.0,55000000.0,62000000.0,47800000.0,34600000.0,48000000.0,52300000.0,53600000.0,41237000.0,37258000.0,0.0,22970000.0,23613000.0
,grossProfit,497143000.0,516456000.0,498949000.0,427227000.0,417736000.0,484461000.0,490094000.0,474000000.0,425100000.0,375000000.0,269300000.0,189300000.0,224800000.0,201900000.0,175187000.0,183164000.0,0.0,127276000.0,102844000.0
,grossProfitRatio,0.779117202253618,0.729992748921879,0.737139370516139,0.870381990424773,0.841809139199897,0.890098442340128,0.867415332607676,0.896030245746692,0.872716074727982,0.886944181646168,0.886146758802238,0.797724399494311,0.811259473114399,0.789288506645817,0.809461982035264,0.8309696854216,0.0,0.847117394140277,0.813272495789082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,41880000.0,40144000.0,47014000.0,40154000.0,55706000.0,40626000.0,36018000.0,39700000.0,36800000.0,37400000.0,31900000.0,30100000.0,32100000.0,24200000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,304442000.0,308474000.0,283743000.0,274812000.0,275737000.0,231712000.0,217098000.0,184862000.0,145139000.0,126660000.0,97454000.0,85660000.0,87938000.0,76656000.0,66828000.0,68612000.0,0.0,62280000.0,56836000.0
,costAndExpenses,445384000.0,484797000.0,482446000.0,346984000.0,470026000.0,332459000.0,292256000.0,247900000.0,208600000.0,154700000.0,132000000.0,114200000.0,140200000.0,130300000.0,108065000.0,105870000.0,0.0,85250000.0,80449000.0
