Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,47564367816.092,49050420168.0672,42850526315.7895,43687296416.9381,47754237288.1356,56370013755.1582,57407651715.0396,58648963730.5699,60832887700.5348,64340028694.4046
Revenue Growth,-0.0303,0.1447,-0.0192,-0.0852,-0.1528,-0.0181,-0.0212,-0.0359,-0.0545,-0.011
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,47564367816.092,49050420168.0672,42850526315.7895,43687296416.9381,47754237288.1356,56370013755.1582,57407651715.0396,58648963730.5699,60832887700.5348,64340028694.4046
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Expenses,42037931034.4828,43273709483.7935,38857894736.8421,38697068403.9088,42432203389.8305,48903713892.7098,51910290237.467,49059585492.228,51153743315.508,53558106169.297
Operating Income,5526436781.6092,5776710684.2737,3992631578.9474,4990228013.0293,5322033898.3051,7466299862.4484,5497361477.5726,9589378238.342,9679144385.0267,10781922525.1076
Interest Expense,1541379310.3448,1529411764.7059,1481052631.5789,1733984799.1314,2001210653.753,2401650618.9821,2333773087.0712,2676165803.1088,2830213903.7433,3017216642.7547
Earnings before Tax,3750574712.6437,3475390156.0624,3962105263.1579,3584147665.5809,3024213075.0605,4508940852.8198,2705804749.3404,7748704663.2124,8870320855.615,7546628407.4605
Income Tax Expense,1504597701.1494,1262905162.0648,1001052631.5789,704668838.2193,1904358353.5109,1932599724.8968,1624010554.0897,2703367875.6477,2346256684.492,3216642754.6628
Net Income - Non-Controlling int,234482758.6207,236494597.8391,325263157.8947,332247557.0033,363196125.908,357634112.7923,374670184.6966,-86787564.7668,-4010695.1872,550932568.1492
Net Income - Discontinued ops,0.0,-34813925.5702,-2371578947.3684,-486427795.874,163438256.6586,61898211.8294,154353562.0053,0.0,-1430481283.4225,-286944045.911
Net Income,2245977011.4943,2212484993.9976,2961052631.5789,2879478827.3616,1119854721.5496,2576341127.923,1081794195.2507,5045336787.5648,6524064171.123,4329985652.7977
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,2245977011.4943,2212484993.9976,2961052631.5789,2879478827.3616,1119854721.5496,2576341127.923,1081794195.2507,5045336787.5648,6524064171.123,4329985652.7977
EPS,0.7241,0.7083,1.0,0.9663,0.3753,0.9766,0.409,1.9041,2.4599,1.6356
EPS Diluted,0.7126,0.7083,1.0,0.9663,0.3753,0.9766,0.409,1.8912,2.4332,1.6356
Weighted Average Shs Out,3057536320.6897,3193345256.9028,2788300403.1579,2876097049.9457,3206883030.2663,3643583745.5296,3494571745.3826,3431163997.4093,3541055847.5936,3751780826.3989
Weighted Average Shs Out (Dil),3057536320.6897,3193345256.9028,2788300403.1579,2876097049.9457,3206883030.2663,3643583745.5296,3494571745.3826,3431163997.4093,3541055847.5936,3751780826.3989
Dividend per Share,0.9356,0.5834,0.7116,0.7329,1.0884,0.9092,2.3206,2.6153,2.4184,2.8235
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.3241,0.3241,0.3074,0.3062,0.3123,0.3714,0.3074,0.4236,0.4465,0.4577
EBIT Margin,0.1113,0.102,0.127,0.1217,0.1052,0.1226,0.0878,0.1778,0.1923,0.1642
Profit Margin,0.054,0.054,0.0726,0.0717,0.0278,0.0633,0.0251,0.1114,0.143,0.0961
Free Cash Flow margin,0.0427,0.0667,0.0107,0.0767,0.0726,0.0684,0.0729,0.1387,0.1472,0.1833
EBITDA,13391954022.9885,13223289315.7263,12525263157.8947,12337676438.6536,12335351089.5884,15235213204.9519,13389182058.0475,19148963730.5699,20338235294.1176,20493543758.967
EBIT,5291954022.9885,5004801920.7683,5443157894.7368,5318132464.7123,5025423728.8136,6910591471.8019,5039577836.4116,10424870466.3212,11700534759.3583,10563845050.2152
Consolidated Income,2480459770.1149,2448979591.8367,3286315789.4737,3211726384.3648,1483050847.4576,2933975240.7153,1456464379.9472,4958549222.7979,6520053475.9358,4880918220.9469
Earnings Before Tax Margin,0.0789,0.0709,0.0925,0.082,0.0633,0.08,0.0471,0.1321,0.1458,0.1173
Net Profit Margin,0.0472,0.0451,0.0691,0.0659,0.0235,0.0457,0.0188,0.086,0.1072,0.0673
