date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-84328000.0,-137202000.0,-140447000.0,-150222000.0,-65697000.0,249647000.0,-37424000.0,-28872000.0,-27595000.0,19710000.0,-13461000.0
,depreciationAndAmortization,5901000.0,5313000.0,5020000.0,2513000.0,1742000.0,1678000.0,1552000.0,1694000.0,1643000.0,1631000.0,1210000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,15071000.0,-15071000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10187000.0,22815000.0,29468000.0,34173000.0,32885000.0,11467000.0,3418000.0,2146000.0,1721000.0,2927000.0,1063000.0
,changeInWorkingCapital,-6969000.0,-117385000.0,872000.0,-141175000.0,-47529000.0,317470000.0,67608000.0,-230000.0,5420000.0,-1935000.0,2790000.0
,accountsReceivables,4012000.0,999000.0,8037000.0,-9174000.0,95000.0,-3644000.0,-114000.0,101000.0,449000.0,-846000.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-685000.0,-72000.0,-265000.0,1903000.0,-1560000.0,798000.0,701000.0,-209000.0,-2982000.0,2271000.0,1264000.0
,otherWorkingCapital,-4352000.0,143696000.0,261081000.0,260209000.0,401384000.0,448913000.0,131443000.0,63835000.0,7836000.0,-4492000.0,1453000.0
,otherNonCashItems,0.0,2351000.0,0.0,0.0,40195000.0,16614000.0,4909000.0,-500000.0,-119000.0,60000.0,-44000.0
,netCashProvidedByOperatingActivites,-64654000.0,-113866000.0,-122514000.0,-112184000.0,-79751000.0,289098000.0,15265000.0,-25330000.0,-18397000.0,23287000.0,-7824000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-56000.0,-1776000.0,-11331000.0,-4941000.0,-2961000.0,-2426000.0,-1643000.0,-807000.0,-737000.0,-970000.0,-3313000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-286326000.0,-193063000.0,-377365000.0,-330363000.0,-516752000.0,-458058000.0,-158674000.0,-79776000.0,-45419000.0,-71773000.0,-43387000.0
,salesMaturitiesOfInvestments,169016000.0,321015000.0,386200000.0,509500000.0,466000000.0,222250000.0,90955000.0,38403000.0,64636000.0,45738000.0,50000000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,0.0,576000.0
,netCashUsedForInvestingActivites,-110629000.0,126176000.0,-2496000.0,174208000.0,-53713000.0,-238234000.0,-69362000.0,-42180000.0,18518000.0,-27005000.0,3876000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9000.0,-15000.0,-13000.0,-6000.0
,commonStockIssued,170350000.0,0.0,107612000.0,4022000.0,0.0,78693000.0,58728000.0,63849000.0,105000.0,0.0,111000.0
,commonStockRepurchased,-2352000.0,-1599000.0,-2402000.0,-13909000.0,-14054000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,16727000.0,0.0,0.0,-13909000.0,-17177000.0,0.0,16000.0,-9000.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,188905000.0,-463000.0,109173000.0,-9887000.0,-8854000.0,83840000.0,61203000.0,64280000.0,6909000.0,26000.0,4564000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,13622000.0,11847000.0,-15837000.0,52137000.0,-142318000.0,134704000.0,7106000.0,-3230000.0,7030000.0,-3692000.0,616000.0
,cashAtEndOfPeriod,70965000.0,57343000.0,45496000.0,59790000.0,7653000.0,149971000.0,15267000.0,8161000.0,11391000.0,4361000.0,8053000.0
,cashAtBeginningOfPeriod,57343000.0,45496000.0,61333000.0,7653000.0,149971000.0,15267000.0,8161000.0,11391000.0,4361000.0,8053000.0,7437000.0
,operatingCashFlow,-64654000.0,-113866000.0,-122514000.0,-112184000.0,-79751000.0,289098000.0,15265000.0,-25330000.0,-18397000.0,23287000.0,-7824000.0
,capitalExpenditure,-56000.0,-1776000.0,-11331000.0,-4941000.0,-2961000.0,-2426000.0,-1643000.0,-807000.0,-737000.0,-970000.0,-3313000.0
,freeCashFlow,-64710000.0,-115642000.0,-133845000.0,-117125000.0,-82712000.0,286672000.0,13622000.0,-26137000.0,-19134000.0,22317000.0,-11137000.0
