date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,313579000.0,138715000.0,103569000.0,74751000.0,91553000.0,86541000.0,28252000.0,24404000.0,6025000.0,7230000.0,9186000.0,14037000.0,31256000.0,3200000.0,0.0,0.0,0.0,3750000.0,4013000.0
,costOfRevenue,181007000.0,85042000.0,68004000.0,49696000.0,78190000.0,76722000.0,22120000.0,16558000.0,2611000.0,2873000.0,3210000.0,3188000.0,11150000.0,-200000.0,0.0,0.0,0.0,584000.0,844000.0
,grossProfit,132572000.0,53673000.0,35565000.0,25055000.0,13363000.0,9819000.0,6132000.0,7846000.0,3414000.0,4357000.0,5976000.0,10849000.0,20106000.0,3400000.0,0.0,0.0,0.0,3166000.0,3169000.0
,grossProfitRatio,0.422770657473874,0.38693003640558,0.343394258899864,0.335179462482107,0.145959171190458,0.113460671820293,0.217046580773043,0.32150467136535,0.566639004149378,0.602627939142462,0.65055519268452,0.77288594429009,0.64326849244945,1.0625,0.0,0.0,0.0,0.844266666666667,0.78968352853227
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,20119000.0,12018000.0,10876000.0,9653000.0,12035000.0,10983000.0,7905000.0,7869000.0,1712000.0,2154000.0,3528000.0,4194000.0,6981000.0,900000.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,33940000.0,17199000.0,13032000.0,15124000.0,16811000.0,18705000.0,19031000.0,13432000.0,11992000.0,13013000.0,5698000.0,7729000.0,10338000.0,1509000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,19304000.0,11244000.0,8212000.0,6087000.0,6537000.0,6067000.0,2933000.0,1915000.0,971000.0,873000.0,2142000.0,2428000.0,9236000.0,891000.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-146000.0,232000.0,153000.0,-72000.0,-1000.0,0.0,46000.0,603000.0,-83000.0,0.0,0.0,0.0,0.0,1018000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,73363000.0,40461000.0,32120000.0,30864000.0,35383000.0,35755000.0,29869000.0,23216000.0,14675000.0,16040000.0,11422000.0,14898000.0,27183000.0,3400000.0,2520621.0,553486.0,0.0,2452000.0,2540000.0
,costAndExpenses,254370000.0,125503000.0,100124000.0,80560000.0,113573000.0,112477000.0,51989000.0,39774000.0,17286000.0,18913000.0,14632000.0,18086000.0,38333000.0,3200000.0,2520621.0,553486.0,171058.0,3036000.0,3384000.0
,interestExpense,0.0,0.0,1120000.0,2067000.0,2628000.0,1816000.0,234000.0,1407000.0,1883000.0,12497000.0,1763000.0,3062000.0,2302000.0,310000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7114000.0,2342000.0,2766000.0,2660000.0,8170000.0,10974000.0,2108000.0,1856000.0,646000.0,429000.0,54000.0,547000.0,628000.0,250000.0,0.0,0.0,0.0,405000.0,995000.0
,EBITDA,66323000.0,15554000.0,6211000.0,-3149000.0,-13850000.0,-14962000.0,-21629000.0,-13514000.0,-10615000.0,-11254000.0,-5392000.0,-3502000.0,-6449000.0,260000.0,-2520621.0,-553486.0,-171058.0,1119000.0,1624000.0
,EBITDARatio,0.211503321332105,0.112129185740547,0.059969682047717,-0.0421265267354283,-0.151278494423995,-0.172889150807132,-0.765574118646468,-0.553761678413375,-1.76182572614108,-1.55656984785615,-0.586980187241454,-0.249483507872052,-0.20632838495009,0.08125,0.0,0.0,0.0,0.2984,0.40468477448293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,59209000.0,13212000.0,3445000.0,-5809000.0,-22020000.0,-25936000.0,-23737000.0,-15370000.0,-11261000.0,-11683000.0,-5446000.0,-4049000.0,-7077000.0,0.0,-2520621.0,-553486.0,-171058.0,714000.0,629000.0
,operatingIncomeRatio,0.133481515024922,0.0952456475507335,0.0332628489219747,-0.0777113349654185,-0.240516422181687,-0.299696097803353,-0.840188305252725,-0.629814784461564,-1.86904564315353,-1.61590594744122,-0.592858698018724,-0.288451948422027,-0.226420527258766,0.0,0.0,0.0,0.0,0.1904,0.156740593072514
,totalOtherIncomeExpensesNet,-16349000.0,-9348000.0,-6158000.0,-12772000.0,240000.0,-66000.0,71000.0,-697000.0,-927000.0,-6417000.0,-6977000.0,-36780000.0,-32326000.0,0.0,0.0,0.0,0.0,-114000.0,575000.0
,incomeBeforeTax,41857000.0,3905000.0,-3833000.0,-20648000.0,-24408000.0,-27818000.0,-23900000.0,-17474000.0,-14071000.0,-30597000.0,-14184000.0,-43882000.0,-41564000.0,-300000.0,0.0,0.0,0.0,-462000.0,-32000.0
,incomeBeforeTaxRatio,0.133481515024922,0.0281512453591897,-0.037009143662679,-0.276223729448435,-0.266599674505478,-0.321443015449325,-0.845957808296758,-0.716030158990329,-2.3354356846473,-4.23195020746888,-1.54408883082952,-3.12616655980623,-1.32979267980548,-0.09375,0.0,0.0,0.0,-0.1232,-0.00797408422626464
,incomeTaxExpense,-13027000.0,-10375000.0,469000.0,-951000.0,-144000.0,214000.0,747000.0,-272000.0,90000.0,110000.0,224000.0,305000.0,-111000.0,0.0,0.0,0.0,0.0,42000.0,0.0
,netIncome,54884000.0,13900000.0,-6010000.0,-52857000.0,-24264000.0,-28032000.0,-24647000.0,-18704000.0,-14161000.0,-30707000.0,-9384000.0,-42483000.0,-41600000.0,-300000.0,-2204111.0,-553486.0,-171058.0,-504000.0,128000.0
