Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,2130265000.0,1874076000.0,1450047000.0,2774565000.0,4556622000.0,4350057000.0,4293276000.0,1964332000.0,1563043000.0,1449300000.0
Revenue Growth,0.1367,0.2924,-0.4774,-0.3911,0.0475,0.0132,1.1856,0.2567,0.0785,-0.2296
Cost of Revenue,1502104000.0,1398695000.0,1123274000.0,1865812000.0,2734833000.0,2633590000.0,2469420000.0,1046409000.0,848492000.0,824034000.0
Gross Profit,628161000.0,475381000.0,326773000.0,908753000.0,1821789000.0,1716467000.0,1823856000.0,917923000.0,714551000.0,625266000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,289252000.0,295507000.0,346606000.0,510708000.0,624371000.0,597778000.0,625422000.0,376619000.0,332602000.0,259093000.0
Operating Expenses,1431503000.0,751677000.0,1334361000.0,2861742000.0,1275185000.0,1507808000.0,1113483000.0,621534000.0,540699000.0,676650000.0
Operating Income,-803342000.0,-276296000.0,-1007588000.0,-1952989000.0,546604000.0,208659000.0,710373000.0,296389000.0,173852000.0,-51384000.0
Interest Expense,99477000.0,101455000.0,92753000.0,97318000.0,96734000.0,107902000.0,116479000.0,72994000.0,56480000.0,50906000.0
Earnings before Tax,-903548000.0,-396661000.0,-1153900000.0,-2106738000.0,419216000.0,-56146000.0,589181000.0,228358000.0,127248000.0,-159879000.0
Income Tax Expense,-45433000.0,-190740000.0,-267001000.0,-252020000.0,161399000.0,55272000.0,223246000.0,85804000.0,45431000.0,-57556000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,729000.0,18910000.0,53559000.0,46955000.0,22973000.0,156903000.0,17982000.0,16835000.0,4329000.0,0.0
Net Income,-858115000.0,-205921000.0,-886899000.0,-1854718000.0,257817000.0,-111418000.0,365935000.0,142554000.0,81817000.0,-102323000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-858115000.0,-205921000.0,-886899000.0,-1854718000.0,257817000.0,-111418000.0,365935000.0,142554000.0,81817000.0,-102323000.0
EPS,-5.56,-1.35,-5.85,-12.33,1.66,-0.7,2.45,1.79,1.04,-1.31
EPS Diluted,-5.56,-1.35,-5.85,-12.33,1.65,-0.69,2.42,1.76,1.03,-1.31
Weighted Average Shs Out,154530114.0,153083270.0,151741328.0,150735565.0,152171006.0,159481771.0,157696044.0,79861071.0,78814897.0,78229193.0
Weighted Average Shs Out (Dil),154367000.0,152933000.0,151558000.0,150461000.0,155154000.0,159206000.0,149288000.0,79654000.0,78758000.0,78171000.0
Dividend per Share,0.0,0.0,0.08,0.32,0.32,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.2949,0.2537,0.2254,0.3275,0.3998,0.3946,0.4248,0.4673,0.4572,0.4314
EBITDA Margin,-0.189,0.077,-0.38,-0.504,0.256,0.156,0.283,0.284,0.259,0.068
EBIT Margin,-0.3775,-0.1575,-0.7318,-0.7242,0.1132,0.0119,0.1644,0.1534,0.1175,-0.0752
Profit Margin,-0.403,-0.11,-0.612,-0.668,0.057,-0.026,0.085,0.073,0.052,-0.071
Free Cash Flow margin,-0.0264,-0.0366,-0.0133,0.0822,0.0915,0.0653,-0.0249,0.0042,0.0849,-0.007
EBITDA,-403223000.0,143510000.0,-551176000.0,-1397273000.0,1168093000.0,677684000.0,1216186000.0,558665000.0,404563000.0,98141000.0
EBIT,-804071000.0,-295206000.0,-1061147000.0,-2009420000.0,515950000.0,51756000.0,705660000.0,301352000.0,183728000.0,-108973000.0
Consolidated Income,-858115000.0,-205921000.0,-886899000.0,-1854718000.0,257817000.0,-111418000.0,365935000.0,142554000.0,81817000.0,-102323000.0
Earnings Before Tax Margin,-0.4241,-0.2117,-0.7958,-0.7593,0.092,-0.0129,0.1372,0.1163,0.0814,-0.1103
Net Profit Margin,-0.4028,-0.1099,-0.6116,-0.6685,0.0566,-0.0256,0.0852,0.0726,0.0523,-0.0706
