Date,2019-07-31,2018-07-31,2017-07-31,2016-07-31,2015-07-31
Cash and cash equivalents,12024000.0,15803000.0,11756000.0,2339000.0,0.0
Short-term investments,0.0,24701000.0,0.0,0.0,0.0
Cash and short-term investments,12024000.0,40504000.0,11756000.0,2339000.0,0.0
Receivables,730000.0,3587000.0,264000.0,257000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,13261000.0,44512000.0,12167000.0,2613000.0,0.0
Property Plant & Equipment Net,48733000.0,50113000.0,51160000.0,50973000.0,0.0
Goodwill and Intangible Assets,1575000.0,1651000.0,0.0,0.0,0.0
Long-term investments,77143000.0,19518000.0,13478000.0,2100000.0,0.0
Tax assets,19000.0,0.0,8859000.0,8564000.0,
Total non-current assets,128882000.0,72408000.0,74037000.0,61696000.0,
Total assets,142143000.0,116920000.0,86204000.0,64309000.0,0.0
Payables,860000.0,643000.0,23808000.0,64000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0
Total current liabilities,1427000.0,891000.0,363000.0,302000.0,0.0
Long-term debt,14946000.0,0.0,0.0,0.0,0.0
Total debt,14946000.0,0.0,0.0,0.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,15952000.0,464000.0,23763000.0,15194000.0,
Total liabilities,17379000.0,1355000.0,24126000.0,15496000.0,0.0
Other comprehensive income,3784000.0,4043000.0,2316000.0,189000.0,
Retained earnings (deficit),-5840000.0,-1108000.0,0.0,48624000.0,0.0
Total shareholders equity,110981000.0,106697000.0,52743000.0,48813000.0,0.0
Investments,77143000.0,44219000.0,13478000.0,2100000.0,-2100000.0
Net Debt,2922000.0,-40504000.0,-11756000.0,-2339000.0,
Other Assets,507000.0,421000.0,147000.0,17000.0,
Other Liabilities,567000.0,248000.0,-23445000.0,238000.0,0.0
