Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31,2012-03-31,2011-03-31
Revenue,412642000.0,308609000.0,264130000.0,281928000.0,308578000.0,277323000.0,284036000.0,270515000.0,227880000.0
Revenue Growth,0.337102936077691,0.168398137280884,-0.0631295933713572,-0.0863639015095049,0.112702516560112,-0.0236343280429241,0.0499824408997653,0.187094084605933,
Cost of Revenue,236702000.0,164798000.0,152199000.0,150613000.0,153874000.0,142153000.0,151204000.0,138400000.0,132395000.0
Gross Profit,175940000.0,143811000.0,111931000.0,131315000.0,154704000.0,135170000.0,132832000.0,132115000.0,95485000.0
R&D Expenses,6289000.0,5240000.0,3501000.0,3338000.0,2907000.0,3008000.0,2832000.0,0.0,0.0
SG&A Expense,106660000.0,94615000.0,77715000.0,80729000.0,76868000.0,65463000.0,64633000.0,76280000.0,54630000.0
Operating Expenses,133720000.0,116313000.0,92988000.0,96821000.0,90550000.0,79561000.0,78676000.0,87659000.0,72660000.0
Operating Income,48509000.0,32738000.0,22444000.0,36761000.0,67061000.0,58617000.0,56988000.0,44456000.0,22825000.0
Interest Expense,15714000.0,8984000.0,3518000.0,4142000.0,4565000.0,10019000.0,15225000.0,19584000.0,22771000.0
Earnings before Tax,44000.0,18389000.0,19082000.0,32366000.0,62562000.0,-6315000.0,4951000.0,19498000.0,-8780000.0
Income Tax Expense,9973000.0,5170000.0,4098000.0,8716000.0,13176000.0,6964000.0,14576000.0,7468000.0,6160000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,22756000.0,11913000.0,14641000.0,23009000.0,49386000.0,25799000.0,26974000.0,12030000.0,-14940000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,22756000.0,11913000.0,14641000.0,23009000.0,49386000.0,25799000.0,26974000.0,12030000.0,-14940000.0
EPS,0.7,0.37,0.45,0.72,1.54,0.82,0.88,0.41,-0.6
EPS Diluted,0.69,0.36,0.45,0.71,1.52,0.8,0.85,0.4,-0.6
Weighted Average Shs Out,32568541.0,32423581.0,32301661.0,32176925.0,32027115.0,31595019.0,30796675.0,29083478.0,
Weighted Average Shs Out (Dil),33054304.0,32797351.0,32633281.0,32592646.0,32407266.0,32153912.0,31796830.0,30454255.0,24900332.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.426374435952,0.465997427165,0.423772384811,0.465774949633,0.501344878766,0.487409987632,0.467659029137,0.48838326895,0.419
EBITDA Margin,0.19484201802,0.193396822517,0.153962064135,0.194737663517,0.264659178555,0.278977942688,0.261023250574,0.231240411807,0.182
EBIT Margin,0.117557107614,0.106082453849,0.084973308598,0.130391447462,0.217322686646,0.211367250462,0.20063653903,0.164338391586,0.0614
Profit Margin,0.0551470766427,0.0386022442638,0.0554310377466,0.0816130359524,0.160043813882,0.0930287065984,0.0949668351899,0.0444707317524,-0.066
Free Cash Flow margin,0.0271203609909,0.0385828021866,0.0684132813387,0.125347606481,0.147956108342,0.154141560563,0.12359700883,-0.0132709831248,0.1635
EBITDA,80400000.0,59684000.0,40666000.0,54902000.0,81668000.0,77367000.0,74140000.0,62554000.0,41529000.0
EBIT,48509000.0,32738000.0,22444000.0,36761000.0,67061000.0,58617000.0,56988000.0,44456000.0,13991000.0
Consolidated Income,22756000.0,11913000.0,14641000.0,23009000.0,49386000.0,25799000.0,26974000.0,12030000.0,-14940000.0
Earnings Before Tax Margin,0.000106629960111,0.0595867262458,0.0722447279749,0.114802360886,0.202742904549,-0.0227712811415,0.0174308890422,0.0720773339741,-0.0385
Net Profit Margin,0.0551470766427,0.0386022442638,0.0554310377466,0.0816130359524,0.160043813882,0.0930287065984,0.0949668351899,0.0444707317524,-0.0656
