date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,246355000.0,271623000.0,178939000.0,168826000.0,158495000.0,165861000.0,141827000.0,106418000.0,37963000.0,19865000.0,65541000.0,36398000.0,43758000.0,146498000.0,163574000.0,148493000.0,128639000.0,66344000.0,41969000.0,25693000.0,26535000.0,53717000.0,53570000.0,69608000.0,55551000.0,53000000.0,38300000.0,22700000.0,53900000.0,27300000.0,32400000.0,40600000.0
,depreciationAndAmortization,59350000.0,55205000.0,44874000.0,52100000.0,61671000.0,59688000.0,45346000.0,43461000.0,38693000.0,34645000.0,31770000.0,28593000.0,28552000.0,29139000.0,25684000.0,21380000.0,24518000.0,16201000.0,11951000.0,15251000.0,15247000.0,13044000.0,9300000.0,8100000.0,6000000.0,5500000.0,5800000.0,6500000.0,6000000.0,4900000.0,3700000.0,3500000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7312000.0,-9057000.0,-26665000.0,3214000.0,-9781000.0,-4798000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,16227000.0,19077000.0,14507000.0,12089000.0,10449000.0,8973000.0,8702000.0,8630000.0,6939000.0,7422000.0,12355000.0,11036000.0,17215000.0,20992000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,6310907000.0,-330967000.0,-187029000.0,-148547000.0,-267611000.0,-191500000.0,-202900000.0,672400000.0,-1076500000.0,-421300000.0,-60500000.0,-56700000.0,-150200000.0,-302300000.0,-272800000.0,-271800000.0,-332500000.0,-335300000.0,-175700000.0,-91100000.0,6500000.0,-120200000.0,-91500000.0,-32700000.0,-1611600000.0,0.0,0.0,0.0,0.0,0.0,0.0,-23700000.0
,accountsReceivables,-13171000.0,-53383000.0,-23489000.0,-65418000.0,-66447000.0,-56386000.0,-33908000.0,-40482000.0,-18094000.0,-45116000.0,32472000.0,34317000.0,15469000.0,-487000.0,240448000.0,-39846000.0,-20765000.0,-56808000.0,38278000.0,29027000.0,-34548000.0,-21888000.0,-37500000.0,-44800000.0,13200000.0,-8800000.0,-9900000.0,-14900000.0,2000000.0,14500000.0,-6100000.0,-8300000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819000.0,314688000.0,5346000.0,35808000.0,7133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,3800000.0,-5700000.0
,otherWorkingCapital,258553000.0,-6052354000.0,-5721387000.0,-5534358000.0,-5385811000.0,-5118200000.0,-4926700000.0,-4723800000.0,-5396200000.0,-4319700000.0,-3898400000.0,-3837900000.0,-3781200000.0,-3631000000.0,-3328700000.0,-3055900000.0,-2784100000.0,-2451600000.0,-2116300000.0,-1940600000.0,-1849500000.0,-1856000000.0,-1735800000.0,-1644300000.0,-1611600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,6902000.0,3481000.0,52932000.0,63400000.0,0.0,-1936000.0,-11302000.0,261173000.0,234819000.0,172654000.0,4217000.0,65050000.0,13163000.0,43450000.0,45226000.0,12705000.0,133100000.0,91600000.0,66800000.0,86800000.0,49000000.0,46900000.0,82900000.0
,netCashProvidedByOperatingActivites,554045000.0,477495000.0,454944000.0,370733000.0,301783000.0,381580000.0,232763000.0,336124000.0,226699000.0,122957000.0,159185000.0,227559000.0,241173000.0,386288000.0,393055000.0,406838000.0,367067000.0,281918000.0,180057000.0,52683000.0,64268000.0,63807000.0,56626000.0,50931000.0,90855000.0,174700000.0,119400000.0,81300000.0,105900000.0,92000000.0,81000000.0,103300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-22064000.0,-30986000.0,-16110000.0,-14071000.0,-18147000.0,-16229000.0,-15510000.0,-14023000.0,-12879000.0,-11824000.0,-6522000.0,-8207000.0,-8083000.0,-14511000.0,-18670000.0,-9558000.0,-11756000.0,-9751000.0,-11775000.0,-6824000.0,-12003000.0,-10908000.0,-11160000.0,-4055000.0,-4588000.0,-3000000.0,-4300000.0,-3600000.0,-2600000.0,-5200000.0,-2900000.0,-5700000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,-51000000.0,1000000.0,-13000000.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-7796954000.0,-8055339000.0,-7348009000.0,-6528676000.0,-5587292000.0,-2855449000.0,-2450375000.0,-3253367000.0,-2717425000.0,-2103179000.0,-2841282000.0,-3252021000.0,-2915277000.0,-3007942000.0,-3407742000.0,-787849000.0,-787099000.0,-678342000.0,-677452000.0,-390180000.0,-187475000.0,-329342000.0,-258056000.0,-240857000.0,-269714000.0,-293900000.0,-401500000.0,-284800000.0,-207200000.0,-280800000.0,-130300000.0,-119700000.0
