Date,2018-12-31,2017-12-31,2016-12-31
Revenue,83075.0,0.0,0.0
Revenue Growth,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0
R&D Expenses,33620223.0,22359712.0,14037918.0
SG&A Expense,44483938.0,9325017.0,6026529.0
Operating Expenses,78104161.0,31684729.0,20064447.0
Operating Income,-78104161.0,-31684729.0,-20064447.0
Interest Expense,33429.0,42863.0,25440.0
Earnings before Tax,-83340265.0,-31044535.0,-19486393.0
Income Tax Expense,-474391.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,-305883.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-82865874.0,-31044535.0,-19486393.0
Preferred Dividends,0.0,806963.0,85425.0
Net Income Com,-82865874.0,-31044535.0,-19571818.0
EPS,-4.47,-3.72,-0.63
EPS Diluted,-4.47,-3.72,-0.63
Weighted Average Shs Out,18948520.0,27184000.0,27184000.0
Weighted Average Shs Out (Dil),18948520.0,8572315.0,31098591.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0
EBITDA Margin,-915.9102257,,
EBIT Margin,-940.164441769,0.0,0.0
Profit Margin,-997.482684321,,
Free Cash Flow margin,-844.373746615,0.0,0.0
EBITDA,-76089242.0,-30322495.0,-19217872.0
EBIT,-78104161.0,-31001672.0,-19460953.0
Consolidated Income,-82865874.0,-31044535.0,-19792276.0
Earnings Before Tax Margin,-1003.19307854,0.0,0.0
Net Profit Margin,-997.482684321,0.0,0.0
