date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,50928000.0,-42117000.0,4520000.0,-332193000.0,-2819000.0,-16100000.0,307144000.0,31295000.0,-66197000.0,-286087000.0,2588000.0,-716712000.0,-1124590000.0,-627119000.0,149533000.0,471847000.0,348681000.0,257380000.0,137696000.0,63686000.0,33163000.0,30000000.0,25500000.0,-7000000.0,17300000.0,14100000.0,-10400000.0,18600000.0,9800000.0,2500000.0,-15200000.0,21800000.0
,depreciationAndAmortization,5304000.0,4172000.0,3156000.0,4249000.0,3565000.0,3388000.0,3417000.0,4712000.0,6223000.0,9340000.0,12576000.0,18527000.0,55309000.0,181479000.0,70744000.0,55874000.0,35112000.0,15094000.0,6506000.0,11928000.0,8936000.0,6300000.0,4300000.0,5000000.0,5200000.0,4100000.0,2500000.0,3000000.0,2900000.0,2900000.0,2900000.0,3300000.0
,deferredIncomeTax,0.0,0.0,0.0,285578000.0,6851000.0,-4691000.0,-287740000.0,0.0,0.0,0.0,0.0,0.0,105302000.0,85612000.0,-151072000.0,-20823000.0,-21495000.0,4223000.0,-18307000.0,-6265000.0,2551000.0,3100000.0,2000000.0,-4600000.0,-800000.0,1800000.0,-1000000.0,-1600000.0,-200000.0,400000.0,-3900000.0,-4700000.0
,stockBasedCompensation,2779000.0,721000.0,3669000.0,557000.0,2921000.0,8816000.0,10279000.0,6842000.0,6453000.0,6219000.0,8706000.0,13218000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-37079000.0,158496000.0,-221508000.0,-574657000.0,-270731000.0,277149000.0,498129000.0,708061000.0,-134387000.0,-151311000.0,-135093000.0,-1628843000.0,-417432000.0,-339715000.0,680483000.0,822342000.0,736230000.0,324200000.0,371420000.0,358415000.0,-180032000.0,93900000.0,-17600000.0,39600000.0,-30400000.0,-10300000.0,27000000.0,-44200000.0,-60000000.0,26100000.0,-12800000.0,-6800000.0
,accountsReceivables,20519000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,87897000.0,-220608000.0,-58801000.0,255444000.0,328141000.0,-312312000.0,-270770000.0,-111770000.0,8430000.0,-88385000.0,-27726000.0,354676000.0,666372000.0,33625000.0,-920346000.0,-645280000.0,-709577000.0,-367773000.0,-31573000.0,12540000.0,-89544000.0,-53600000.0,30700000.0,-48100000.0,26500000.0,-20700000.0,-113700000.0,0.0,-38500000.0,12600000.0,4000000.0,-22100000.0
,accountsPayables,33576000.0,-2665000.0,-31394000.0,-21876000.0,13090000.0,-10594000.0,59269000.0,19314000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1298037000.0,1335116000.0,1176620000.0,1398128000.0,1972785000.0,2243516000.0,1966367000.0,1468238000.0,760177000.0,894564000.0,1045875000.0,1180968000.0,2809811000.0,3227243000.0,3566958000.0,2886475000.0,2064133000.0,1327903000.0,1003703000.0,632283000.0,273868000.0,453900000.0,360000000.0,377600000.0,338000000.0,368400000.0,378700000.0,351700000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,63663000.0,-27158000.0,10553000.0,46533000.0,-21933000.0,-23295000.0,10320000.0,7843000.0,4694000.0,0.0,0.0,675162000.0,750347000.0,479866000.0,351681000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-700000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,-100000.0,100000.0
,netCashProvidedByOperatingActivites,292828000.0,-249127000.0,-66822000.0,297553000.0,387665000.0,-320535000.0,-190585000.0,9268000.0,-66998000.0,-207415000.0,32487000.0,-29728000.0,462066000.0,61966000.0,-650710000.0,-23942000.0,-188149000.0,-194509000.0,248540000.0,37069000.0,-60645000.0,35500000.0,62200000.0,-29600000.0,34700000.0,-12200000.0,-107700000.0,-22100000.0,-44400000.0,30500000.0,-15100000.0,20200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3380000.0,-4005000.0,-5193000.0,-6478000.0,-8007000.0,-2054000.0,-3423000.0,-1558000.0,-5059000.0,-826000.0,-2456000.0,-750000.0,-5238000.0,-37777000.0,-51506000.0,-317777000.0,-104796000.0,-198095000.0,-6903000.0,-6777000.0,-15607000.0,-25600000.0,-3100000.0,-3200000.0,-5900000.0,-5500000.0,-3200000.0,-4500000.0,-6800000.0,-13700000.0,-1500000.0,-7700000.0
,acquisitionsNet,5000000.0,-4000000.0,2000000.0,-23000000.0,-45000000.0,-2000000.0,-11000000.0,20000000.0,0.0,1000000.0,2000000.0,-20000000.0,0.0,4000000.0,-23000000.0,-140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4743000.0,-4071000.0,-5262000.0,-32185000.0,-16837000.0,-30088000.0,-29113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7228000.0,11959000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
