date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,7710000000.0,7792000000.0,7316000000.0,6554000000.0,6232000000.0,6712000000.0,6620000000.0,6133000000.0,5695000000.0,5177000000.0,4981500000.0,4303200000.0,4931600000.0,4707600000.0,4583200000.0,4391600000.0,3902900000.0,3660700000.0,3665600000.0,3698600000.0,3655100000.0,3496400000.0,3516500000.0,3716800000.0
,costOfRevenue,3349000000.0,3475000000.0,3413000000.0,2705000000.0,2749000000.0,3032000000.0,3300000000.0,3409000000.0,3488000000.0,2294000000.0,1944800000.0,1639000000.0,2077400000.0,2232481886.95,2188633429.8,1630190705.8,1445583550.95,1151442563.25,1334659274.4,2530253626.2,0.0,0.0,0.0,0.0
,grossProfit,4361000000.0,4317000000.0,3903000000.0,3849000000.0,3483000000.0,3680000000.0,3320000000.0,2724000000.0,2207000000.0,2883000000.0,3036700000.0,2664200000.0,2854200000.0,2475118113.05,2394566570.2,2761409294.2,2457316449.05,2509257436.75,2330940725.6,1168346373.8,0.0,0.0,0.0,0.0
,grossProfitRatio,0.565629053177691,0.55402977412731,0.533488244942592,0.587274946597498,0.558889602053915,0.548271752085816,0.501510574018127,0.444154573618131,0.387532923617208,0.55688622754491,0.609595503362441,0.619120654396728,0.578757401249087,0.525770692720282,0.522466087057078,0.628793445259131,0.629612967037331,0.685458364998498,0.635896094936709,0.315888815714054,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,553000000.0,556000000.0,532000000.0,517000000.0,509000000.0,564000000.0,593000000.0,614000000.0,639000000.0,1426000000.0,1431000000.0,1275200000.0,1305500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591600000.0,616600000.0
,SellingAndMarketingExpenses,209000000.0,222000000.0,221000000.0,197000000.0,180000000.0,184000000.0,167000000.0,159000000.0,153000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-8000000.0,372000000.0,381000000.0,-12000000.0,-14000000.0,-15000000.0,-8000000.0,-13000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,944000000.0,1065000000.0,1040000000.0,999000000.0,943000000.0,1060000000.0,982000000.0,851000000.0,910000000.0,1916000000.0,1920600000.0,1764100000.0,1796800000.0,3543400000.0,3454600000.0,3390153695.45,3114505653.85,2919282605.0,2809100000.0,2840283325.2,2809900000.0,3234700000.0,2780500000.0,2914700000.0
,costAndExpenses,4293000000.0,4540000000.0,4453000000.0,3704000000.0,3692000000.0,4092000000.0,4282000000.0,4260000000.0,4398000000.0,4210000000.0,3865400000.0,3403100000.0,3874200000.0,5775881886.95,5643233429.8,5020344401.25,4560089204.8,4070725168.25,4143759274.4,5370536951.4,2809900000.0,3234700000.0,2780500000.0,2914700000.0
,interestExpense,462000000.0,454000000.0,455000000.0,475000000.0,472000000.0,395000000.0,286000000.0,283000000.0,279000000.0,255000000.0,268100000.0,279100000.0,270400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
