date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,59504000.0,64540000.0,59228000.0,51493000.0,47346000.0
,depreciationAndAmortization,5346000.0,5515000.0,3786000.0,4007000.0,3904000.0
,deferredIncomeTax,-2909000.0,-1412000.0,-246000.0,-3090000.0,701000.0
,stockBasedCompensation,944000.0,859000.0,710000.0,636000.0,458000.0
,changeInWorkingCapital,2691585000.0,-121103000.0,-14830000.0,-177053000.0,-6574000.0
,accountsReceivables,-982000.0,-404000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1596000.0,-63000.0,0.0,0.0,0.0
,otherWorkingCapital,-943011000.0,-3634596000.0,-3513493000.0,-3498663000.0,-3321610000.0
,otherNonCashItems,-2692091000.0,135059000.0,16839000.0,186358000.0,15590000.0
,netCashProvidedByOperatingActivites,62379000.0,83458000.0,65487000.0,62351000.0,61425000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1482000.0,-2570000.0,-2832000.0,-2400000.0,-3498000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-857167000.0,-196727000.0,-281511000.0,-231680000.0,-176236000.0
,salesMaturitiesOfInvestments,468198000.0,199991000.0,263026000.0,247263000.0,159543000.0
,otherInvestingActivites,-303075000.0,-35185000.0,-79273000.0,-199769000.0,-65916000.0
,netCashUsedForInvestingActivites,-693526000.0,-34491000.0,-100590000.0,-186586000.0,-86107000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-25035000.0,-31316000.0,-409000.0,-351539000.0,-150112000.0
,commonStockIssued,926000.0,1264000.0,1230000.0,1513000.0,2985000.0
,commonStockRepurchased,-1099000.0,0.0,0.0,0.0,-382000.0
,dividendsPaid,-27142000.0,-26235000.0,-24395000.0,-22981000.0,-22190000.0
,otherFinancingActivites,757049000.0,130553000.0,24853000.0,527800000.0,151486000.0
,netCashUsedProvidedByFinancingActivities,704699000.0,74266000.0,1279000.0,154793000.0,-18213000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,73552000.0,123233000.0,-33824000.0,30558000.0,-42895000.0
,cashAtEndOfPeriod,338235000.0,264683000.0,141450000.0,175274000.0,144716000.0
,cashAtBeginningOfPeriod,264683000.0,141450000.0,175274000.0,144716000.0,187611000.0
,operatingCashFlow,62379000.0,83458000.0,65487000.0,62351000.0,61425000.0
,capitalExpenditure,-1482000.0,-2570000.0,-2832000.0,-2400000.0,-3498000.0
,freeCashFlow,60897000.0,80888000.0,62655000.0,59951000.0,57927000.0
