Date,2018-12-31,2017-12-31,2016-12-31
Revenue,12274965.0,8590608.0,8590608.0
Revenue Growth,0.428881983673333,0,
Cost of Revenue,7732526.0,3919503.0,3919503.0
Gross Profit,4542439.0,4671105.0,4671105.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,5786751.0,4391058.0,4391058.0
Operating Expenses,5786751.0,4391058.0,4391058.0
Operating Income,-1244312.0,280047.0,280047.0
Interest Expense,8653.0,52543.0,52543.0
Earnings before Tax,-281132.0,1410714.0,1410714.0
Income Tax Expense,-260491.0,585557.0,585557.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-20641.0,825157.0,825157.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-20641.0,825157.0,825157.0
EPS,,,
EPS Diluted,,,
Weighted Average Shs Out,4830000.0,4830000.0,
Weighted Average Shs Out (Dil),4830000.0,4830000.0,
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3701,0.5437,0.5437
EBITDA Margin,-0.014,0.182,0.182
EBIT Margin,-0.0222,0.1703,0.1703
Profit Margin,-0.002,0.096,0.096
Free Cash Flow margin,0.3047,0.1421,0.1421
EBITDA,-172479.0,1563257.0,1563257.0
EBIT,-272479.0,1463257.0,1463257.0
Consolidated Income,-20641.0,825157.0,825157.0
Earnings Before Tax Margin,-0.0229,0.1642,0.1642
Net Profit Margin,-0.0017,0.0961,0.0961
