date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,482603000.0,418529000.0,305111000.0,252490000.0,294094000.0,232569000.0,232188000.0,219058000.0,239955000.0,84694000.0,25419000.0,-1284698000.0
,depreciationAndAmortization,81081000.0,68575000.0,64756000.0,59544000.0,61536000.0,62660000.0,72327000.0,74009000.0,75205000.0,80603000.0,95763000.0,91595000.0
,deferredIncomeTax,65434000.0,23006000.0,13505000.0,15536000.0,3549000.0,-2543000.0,-26371000.0,-48088000.0,74785000.0,42763000.0,19837000.0,-76383000.0
,stockBasedCompensation,43290000.0,31275000.0,23318000.0,21249000.0,24992000.0,26163000.0,20065000.0,24841000.0,31263000.0,48678000.0,71897000.0,573712000.0
,changeInWorkingCapital,480409000.0,67548000.0,259474000.0,-56779000.0,-64356000.0,-24659000.0,-120833000.0,-283511000.0,243703000.0,-84734000.0,-205060000.0,-3188000.0
,accountsReceivables,-129107000.0,-196453000.0,-135870000.0,-87154000.0,-31229000.0,60533000.0,110308000.0,125125000.0,25275000.0,-92693000.0,-92386000.0,-53440000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,107515000.0,47316000.0,14846000.0,4911000.0,-35443000.0,39178000.0,-23760000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1000510000.0,520101000.0,452553000.0,193079000.0,249858000.0,314214000.0,338873000.0,459706000.0,743217000.0,499514000.0,584248000.0,789308000.0
,otherNonCashItems,61235000.0,9354000.0,5974000.0,15566000.0,8359000.0,11582000.0,11682000.0,17224000.0,0.0,43177000.0,0.0,0.0
,netCashProvidedByOperatingActivites,551428000.0,499610000.0,369143000.0,382277000.0,249234000.0,309958000.0,332718000.0,464654000.0,360046000.0,296339000.0,270484000.0,-6207000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-128079000.0,-94681000.0,-78437000.0,-53919000.0,-66635000.0,-36041000.0,-20905000.0,-33113000.0,-76925000.0,-88784000.0,-49271000.0,-46149000.0
,acquisitionsNet,0.0,5000000.0,-19000000.0,-248000000.0,-51000000.0,-25000000.0,4000000.0,-157000000.0,23000000.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,1097000.0,650000.0,0.0,0.0,3786000.0,0.0,0.0,1384000.0,38280000.0,-153662000.0
,netCashUsedForInvestingActivites,-128079000.0,-89212000.0,-96453000.0,-300896000.0,-117753000.0,-60575000.0,-13556000.0,-190452000.0,-53593000.0,-87400000.0,-10991000.0,-1823494000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-76922000.0,-170512000.0,-317149000.0,-968325000.0,-295063000.0,-279563000.0,-355563000.0,-993250000.0,-30000000.0,-1637850000.0,-16100000.0,-251050000.0
,commonStockIssued,14987000.0,11266000.0,8907000.0,6314000.0,5977000.0,5020000.0,5078000.0,6373000.0,8757000.0,251135000.0,0.0,956500000.0
,commonStockRepurchased,-182224000.0,-252824000.0,-270318000.0,-46548000.0,-63152000.0,-62140000.0,-3709000.0,-1067000.0,-5377000.0,0.0,0.0,-16422000.0
,dividendsPaid,-146602000.0,-114514000.0,-104362000.0,-95179000.0,-111817000.0,-262204000.0,-401940000.0,-1172222000.0,-11906000.0,0.0,-612401000.0,0.0
,otherFinancingActivites,-81493000.0,-969000.0,0.0,18175000.0,31924000.0,42190000.0,31962000.0,26860000.0,16461000.0,15974000.0,-91893000.0,-45039000.0
,netCashUsedProvidedByFinancingActivities,34562000.0,-413366000.0,-203149000.0,-51493000.0,-151169000.0,-302160000.0,-409552000.0,-408186000.0,-14716000.0,-324143000.0,-372560000.0,2240535000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,457911000.0,-2968000.0,69541000.0,29888000.0,-19688000.0,-52777000.0,-90390000.0,-133984000.0,291737000.0,-115204000.0,-113067000.0,442490000.0
,cashAtEndOfPeriod,741901000.0,283990000.0,286958000.0,217417000.0,187529000.0,207217000.0,259994000.0,350384000.0,484368000.0,192631000.0,307835000.0,449613000.0
,cashAtBeginningOfPeriod,283990000.0,286958000.0,217417000.0,187529000.0,207217000.0,259994000.0,350384000.0,484368000.0,192631000.0,307835000.0,420902000.0,7123000.0
,operatingCashFlow,551428000.0,499610000.0,369143000.0,382277000.0,249234000.0,309958000.0,332718000.0,464654000.0,360046000.0,296339000.0,270484000.0,-6207000.0
,capitalExpenditure,-128079000.0,-94681000.0,-78437000.0,-53919000.0,-66635000.0,-36041000.0,-20905000.0,-33113000.0,-76925000.0,-88784000.0,-49271000.0,-46149000.0
