Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31,2010-12-31
Revenue,2218200000.0,2218000000.0,1556700000.0,1557000000.0,2825100000.0,2825000000.0,2749300000.0,2749000000.0,2658600000.0,2659000000.0,2576600000.0,2388700000.0,2328500000.0
Revenue Growth,0.0000901713255184851,0.424808890601914,-0.000192678227360308,-0.448869066581714,0.0000353982300884956,0.0275342814534609,0.000109130592942888,0.0340028586474084,-0.000150432493418578,0.0319801288519755,0.0786620337422029,0.0258535537899936,0.0
Cost of Revenue,1805000000.0,1805000000.0,1213400000.0,1213000000.0,2397500000.0,2398000000.0,2309400000.0,2309000000.0,2202100000.0,2202000000.0,2202900000.0,1997000000.0,1848500000.0
Gross Profit,413200000.0,413000000.0,343300000.0,343000000.0,427600000.0,428000000.0,439900000.0,440000000.0,456500000.0,456000000.0,373700000.0,391700000.0,480000000.0
R&D Expenses,0.0,,0.0,,0.0,,121600000.0,,123700000.0,,128700000.0,131200000.0,0.0
SG&A Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Operating Expenses,0.0,128000000.0,0.0,96000000.0,0.0,122000000.0,0.0,131000000.0,0.0,143000000.0,0.0,0.0,0.0
Operating Income,285200000.0,285000000.0,247300000.0,247000000.0,305600000.0,306000000.0,308900000.0,309000000.0,313200000.0,313000000.0,157300000.0,260100000.0,344600000.0
Interest Expense,26800000.0,27000000.0,23500000.0,24000000.0,24100000.0,24000000.0,26600000.0,27000000.0,34500000.0,34000000.0,43500000.0,46500000.0,46100000.0
Earnings before Tax,531900000.0,532000000.0,279200000.0,279000000.0,531800000.0,532000000.0,791700000.0,792000000.0,544900000.0,545000000.0,519500000.0,274000000.0,316300000.0
Income Tax Expense,84300000.0,84000000.0,101100000.0,101000000.0,173700000.0,174000000.0,198400000.0,198000000.0,192300000.0,192000000.0,195500000.0,95800000.0,159100000.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income,451500000.0,452000000.0,427300000.0,427000000.0,358200000.0,358000000.0,593300000.0,593000000.0,352600000.0,353000000.0,324000000.0,183100000.0,318500000.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0
Net Income Com,451500000.0,452000000.0,427300000.0,427000000.0,358200000.0,358000000.0,593300000.0,593000000.0,352600000.0,353000000.0,324000000.0,183100000.0,318500000.0
EPS,7.35,7.35,12.96,6.48,9.95,4.97,14.82,7.41,8.15,4.08,7.22,4.01,6.78
EPS Diluted,7.27,7.27,12.82,6.41,9.83,4.92,14.66,7.33,8.0,4.00,7.08,3.95,6.73
Weighted Average Shs Out,61400000.0,61000000.0,33000000.0,66000000.0,36000000.0,72000000.0,40000000.0,80000000.0,43200000.0,86000000.0,44900000.0,45700000.0,46900000.0
Weighted Average Shs Out (Dil),62100000.0,62000000.0,33300000.0,67000000.0,36400000.0,73000000.0,40500000.0,81000000.0,44100000.0,88000000.0,45800000.0,46300000.0,47300000.0
Dividend per Share,0.703703703704,,1.3033033033,,1.18406593407,,1.17530864198,,1.1746031746,,0.786026200873,0.682505399568,0.596194503171
Gross Margin,0.186277161663,0.18620378719567,0.220530609623,0.22029543994862,0.151357474072,0.15150442477876,0.160004364747,0.1600582029829,0.171706913413,0.17149304249718,0.145036094077,0.163980407753,0.206141292678
EBITDA Margin,0.186277161663,0.309738503156,0.220530609623,0.25626204238921,0.151357474072,0.24,0.160004364747,0.34521644234267,0.171706913413,0.27190673185408,0.145036094077,0.163980407753,0.206141292678
EBIT Margin,0.128572716617,0.25383228133454,0.15886169461,0.35452793834297,0.108173162012,0.19681415929204,0.112355872404,0.29756275009094,0.117806364252,0.21775103422339,0.061049445005,0.108887679491,0.147992269702
Profit Margin,0.203543413579,0.20378719567178,0.274490910259,0.27424534360951,0.126791971966,0.12672566371681,0.215800385553,0.21571480538378,0.132626194238,0.1327566754419,0.125747108593,0.076652572529,0.136783336912
Free Cash Flow margin,0.0329546479127,,0.0826748891887,,0.038582705037,,0.0724184337831,,0.10998269766,,0.0457967864628,0.134257127308,0.112432896715
EBITDA,413200000.0,687000000.0,343300000.0,399000000.0,427600000.0,678000000.0,439900000.0,949000000.0,456500000.0,723000000.0,373700000.0,391700000.0,480000000.0
EBIT,285200000.0,563000000,247300000.0,552000000,305600000.0,556000000,308900000.0,818000000,313200000.0,579000000,157300000.0,260100000.0,344600000.0
Consolidated Income,451500000.0,452000000.0,427300000.0,427000000.0,358200000.0,358000000.0,593300000.0,593000000.0,352600000.0,353000000.0,324000000.0,183100000.0,318500000.0
Earnings Before Tax Margin,0.239789018123,0.23985572587917,0.179353761161,0.17919075144509,0.188241124208,0.1883185840708,0.287964209071,0.28810476536923,0.204957496427,0.20496427228281,0.201622292944,0.114706744254,0.135838522654
Net Profit Margin,0.203543413579,0.20378719567178,0.274490910259,0.27424534360951,0.126791971966,0.12672566371681,0.215800385553,0.21571480538378,0.132626194238,0.1327566754419,0.125747108593,0.076652572529,0.136783336912
