Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,357175000.0,322784000.0,281117000.0,327011000.0,418099000.0,276235000.0
Revenue Growth,0.1065,0.1482,-0.1403,-0.2179,0.5136,
Cost of Revenue,225269000.0,213409000.0,194604000.0,197770000.0,244055000.0,166116000.0
Gross Profit,131906000.0,109375000.0,86513000.0,129241000.0,174044000.0,110119000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,13931000.0,15697000.0,9949000.0,10931000.0,17149000.0,17888000.0
Operating Expenses,58673000.0,57134000.0,51943000.0,55067000.0,60486000.0,43734000.0
Operating Income,73233000.0,52241000.0,34570000.0,74174000.0,113558000.0,66385000.0
Interest Expense,6667000.0,9309000.0,8719000.0,9636000.0,8683000.0,2093000.0
Earnings before Tax,66566000.0,40291000.0,21856000.0,23356000.0,104875000.0,64292000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,173000.0,3995000.0,41182000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,66566000.0,40291000.0,21856000.0,23356000.0,104875000.0,64292000.0
Preferred Dividends,1127000.0,6215000.0,2369000.0,468000.0,0.0,0.0
Net Income Com,65439000.0,34076000.0,19606000.0,22888000.0,104875000.0,64292000.0
EPS,2.38,1.4,0.84,0.99,,
EPS Diluted,2.37,1.39,0.83,0.99,,
Weighted Average Shs Out,27522278.0,27315147.0,27186019.0,23222134.0,,
Weighted Average Shs Out (Dil),27511804.0,24325575.0,23225142.0,23222134.0,,
Dividend per Share,2.05,2.048,2.05,0.479,0.0,0.0
Gross Margin,0.3693,0.3388,0.3077,0.3952,0.4163,0.3986
EBITDA Margin,0.33,0.282,0.258,0.236,0.375,0.334
EBIT Margin,0.205,0.1537,0.1088,0.1009,0.2716,0.2403
Profit Margin,0.183,0.106,0.07,0.07,0.251,0.233
Free Cash Flow margin,0.2638,0.1646,0.2148,0.131,0.1377,0.0443
EBITDA,117975000.0,91037000.0,72569000.0,77128000.0,156895000.0,92231000.0
EBIT,73233000.0,49600000.0,30575000.0,32992000.0,113558000.0,66385000.0
Consolidated Income,66566000.0,40464000.0,25851000.0,64538000.0,104875000.0,64292000.0
Earnings Before Tax Margin,0.1864,0.1248,0.0777,0.0714,0.2508,0.2327
Net Profit Margin,0.1864,0.1248,0.0777,0.0714,0.2508,0.2327
