Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,1542000000.0,2131000000.0,1368000000.0,1044000000.0
Short-term investments,57000000.0,124000000.0,110000000.0,96000000.0
Cash and short-term investments,1599000000.0,2255000000.0,1478000000.0,1140000000.0
Receivables,386000000.0,1059000000.0,1189000000.0,1603000000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,2767000000.0,3009000000.0,2886000000.0,2942000000.0
Property, Plant & Equipment Net,6688000000.0,6425000000.0,15848000000.0,16455000000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,800000000.0,1314000000.0,2168000000.0,2592000000.0
Tax assets,10000000.0,,,
Total non-current assets,8499000000.0,,,
Total assets,10848000000.0,11508000000.0,21666000000.0,23439000000.0
Payables,121000000.0,205000000.0,93000000.0,141000000.0
Short-term debt,33000000.0,0.0,3430000000.0,1780000000.0
Total current liabilities,464000000.0,390000000.0,4723000000.0,3342000000.0
Long-term debt,7103000000.0,7368000000.0,6650000000.0,9494000000.0
Total debt,7368000000.0,,,
Deferred revenue,0.0,,,
Tax Liabilities,53000000.0,,,
Deposit Liabilities,0.0,,,
Total non-current liabilities,7470000000.0,,,
Total liabilities,7775000000.0,7860000000.0,11603000000.0,13371000000.0
Other comprehensive income,0.0,,,
Retained earnings (deficit),-611000000.0,0.0,3198000000.0,3379000000.0
Total shareholders equity,2883000000.0,3669000000.0,9521000000.0,9453000000.0
Investments,0.0,1438000000.0,179000000.0,-210000000.0
Net Debt,5537000000.0,,,
Other Assets,782000000.0,,,
Other Liabilities,310000000.0,185000000.0,1200000000.0,1421000000.0
