date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY,1991-02-28_FY,1990-02-28_FY,1989-02-28_FY,1988-02-29_FY,1987-02-28_FY,1986-02-28_FY
,revenue,2372178000.0,2463701000.0,2457914000.0,2116737000.0,2008991000.0,2093529000.0,2139289000.0,2029183000.0,2036386000.0,2002850000.0,1815020000.0,1666470000.0,2165599000.0,2071187000.0,2080555000.0,1971847000.0,1678043000.0,1457766000.0,1341456000.0,1270519000.0,1214628000.0,1052333000.0,863417000.0,772095000.0,643274000.0,576022000.0,516006000.0,432658000.0,366300000.0,322700000.0,305100000.0,251600000.0,191400000.0,139100000.0,94400000.0,73700000.0
,costOfRevenue,157124000.0,2036289000.0,2039855000.0,1771829000.0,1684575000.0,1708438000.0,1794267000.0,1726284000.0,1705681000.0,1145384000.0,767241000.0,611438000.0,965656000.0,-481333000.0,-488240000.0,-442930000.0,-366177000.0,-288495000.0,-273763000.0,-256282000.0,-251064000.0,-216857000.0,-162901000.0,416594000.0,333131000.0,270735000.0,235989000.0,183435000.0,214600000.0,72600000.0,77700000.0,60000000.0,45300000.0,74700000.0,16400000.0,52100000.0
,grossProfit,2215054000.0,427412000.0,418059000.0,344908000.0,324416000.0,385091000.0,345022000.0,302899000.0,330705000.0,857466000.0,1047779000.0,1055032000.0,1199943000.0,2552520000.0,2568795000.0,2414777000.0,2044220000.0,1746261000.0,1615219000.0,1526801000.0,1465692000.0,1269190000.0,1026318000.0,355501000.0,310143000.0,305287000.0,280017000.0,249223000.0,151700000.0,250100000.0,227400000.0,191600000.0,146100000.0,64400000.0,78000000.0,21600000.0
,grossProfitRatio,0.933763823793999,0.173483714135766,0.170086911096157,0.162943247082656,0.161482057410909,0.183943475347129,0.161278817401482,0.149271406275333,0.162397993307752,0.428122924832114,0.577282343996209,0.6330939050808,0.554092886079094,1.23239475720927,1.23466815344944,1.22462696142246,1.21821669647321,1.19790213244101,1.20407900072757,1.20171441749395,1.20670032306188,1.2060726024937,1.18867013274003,0.460436863339356,0.482132030829786,0.529991910031214,0.542662294624481,0.576027717042098,0.414141414141414,0.775023241400682,0.745329400196657,0.761526232114467,0.763322884012539,0.462976276060388,0.826271186440678,0.293080054274084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,124290000.0,104216000.0,114196000.0,96032000.0,99972000.0,95969000.0,94595000.0,84683000.0,79338000.0,536509000.0,527576000.0,538818000.0,605614000.0,1080170000.0,1083023000.0,1106418000.0,987592000.0,875078000.0,811270000.0,755661000.0,715036000.0,631409000.0,512435000.0,453653000.0,360100000.0,323450000.0,280789000.0,225311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2144740000.0,-38000.0,-376000.0,-328000.0,-191000.0,-196000.0,29000.0,170000.0,173000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,2144740000.0,201940000.0,193844000.0,201088000.0,198346000.0,184635000.0,184934000.0,163173000.0,159261000.0,683792000.0,773215000.0,791425000.0,878310000.0,2416003000.0,2404294000.0,2250166000.0,1902892000.0,1628757000.0,1515765000.0,1447472000.0,1382871000.0,1166989000.0,930707000.0,847921000.0,693596000.0,610011000.0,535499000.0,238400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,2301864000.0,2238229000.0,2233699000.0,1972917000.0,1882921000.0,1893073000.0,1979201000.0,1889457000.0,1864942000.0,1829176000.0,1540456000.0,1402863000.0,1843966000.0,1934670000.0,1916054000.0,1807236000.0,1536715000.0,1340262000.0,1242002000.0,1191190000.0,1131807000.0,950132000.0,767806000.0,1264515000.0,1026727000.0,880746000.0,771488000.0,421835000.0,257500000.0,223600000.0,215000000.0,167900000.0,122400000.0,90600000.0,61300000.0,61100000.0
,interestExpense,-4215000.0,6854000.0,2695000.0,2243000.0,2577000.0,1974000.0,881000.0,454000.0,288000.0,85000.0,47000.0,99000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
