date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2709347000.0,-182292000.0,-205065000.0,-772730000.0,-633598000.0,-428099000.0,-348480000.0,-48200000.0,56300000.0,18400000.0,-255389000.0,-5919000.0
,depreciationAndAmortization,988983000.0,772205000.0,634606000.0,667102000.0,664069000.0,586182000.0,406655000.0,200200000.0,128200000.0,89000000.0,33512000.0,29011000.0
,deferredIncomeTax,0.0,-64887000.0,-19776000.0,-128026000.0,-65932000.0,-20262000.0,-28728000.0,-19600000.0,-9300000.0,-18500000.0,-9050000.0,-4989000.0
,stockBasedCompensation,136804000.0,0.0,0.0,0.0,0.0,0.0,0.0,11195000.0,10856000.0,0.0,277881000.0,0.0
,changeInWorkingCapital,-509655000.0,84710000.0,14875000.0,130543000.0,-89368000.0,-89316000.0,-46211000.0,-187900000.0,-80900000.0,-23300000.0,18906000.0,-19347000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91000.0,-21153000.0,0.0,-24892000.0,-1526000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10121000.0,3243000.0,0.0,-7441000.0,11373000.0
,otherWorkingCapital,-34624000.0,622146000.0,660826000.0,560174000.0,662937000.0,437509000.0,-87499000.0,380533000.0,194349000.0,172975000.0,16301000.0,-31431000.0
,otherNonCashItems,2833344000.0,192140000.0,261997000.0,735227000.0,480722000.0,141505000.0,322126000.0,118800000.0,78300000.0,73000000.0,-5415000.0,-63910000.0
,netCashProvidedByOperatingActivites,714243000.0,802922000.0,704966000.0,487202000.0,57569000.0,216834000.0,325365000.0,64500000.0,173900000.0,166100000.0,81372000.0,2760000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2473332000.0,-1273294000.0,-435220000.0,-395998000.0,-574501000.0,-1052271000.0,-800510000.0,-419126000.0,-446725000.0,-255755000.0,-58619000.0,-34572000.0
,acquisitionsNet,0.0,-21269000.0,0.0,-3851000.0,-8104000.0,0.0,-210847000.0,-10208000.0,-10765000.0,-6414000.0,0.0,0.0
,purchasesOfInvestments,-1558575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,95781000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79580000.0,0.0
,netCashUsedForInvestingActivites,-3889174000.0,-1611983000.0,-304846000.0,-699336000.0,-841017000.0,-370130000.0,-2261797000.0,-1507315000.0,-175670000.0,-1268054000.0,-616000.0,-34850000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1711762000.0,-47921000.0,-40708000.0,-30605000.0,-3405000.0,-12589000.0,-5155000.0,0.0,0.0,0.0,-20000000.0,-11276000.0
,commonStockIssued,2680706000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0
,commonStockRepurchased,-132493000.0,89383000.0,435000.0,-136006000.0,2471512000.0,1945842000.0,-46684000.0,476500000.0,3300000.0,1379100000.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,228111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,4163255000.0,461557000.0,-19901000.0,1089537000.0,209472000.0,1115032000.0,1121732000.0,2477557000.0,23952000.0,1443947000.0,-69498000.0,28750000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-229064000.0,43660000.0,85333000.0,-140298000.0,160289000.0,78903000.0,259000.0,-8171000.0,-340000.0,-14895000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,759260000.0,-303844000.0,465552000.0,-1099054000.0,1285724000.0,1040639000.0,-814441000.0,1026600000.0,21900000.0,327100000.0,11258000.0,-3340000.0
,cashAtEndOfPeriod,3116437000.0,2054712000.0,2415183000.0,198364000.0,2970778000.0,1685054000.0,644559000.0,1458600000.0,431900000.0,410100000.0,83256000.0,71998000.0
,cashAtBeginningOfPeriod,2357177000.0,2358556000.0,1949631000.0,1297418000.0,1685054000.0,644415000.0,1459000000.0,432000000.0,410000000.0,83000000.0,71998000.0,75338000.0
,operatingCashFlow,714243000.0,802922000.0,704966000.0,487202000.0,57569000.0,216834000.0,325365000.0,64500000.0,173900000.0,166100000.0,81372000.0,2760000.0
,capitalExpenditure,-2503423000.0,-179384000.0,-63300000.0,-60864000.0,-82745000.0,-162444000.0,-129019000.0,-69235000.0,-71704000.0,-40635000.0,-59349000.0,-35040000.0
,freeCashFlow,-1789180000.0,-496887000.0,251872000.0,72247000.0,-554931000.0,-882950000.0,-533346000.0,-414800000.0,-406700000.0,-90500000.0,22023000.0,-32280000.0
