Date,2018-12-31,2017-12-31,2016-12-31
Revenue,59417000.0,12826000.0,6632000.0
Revenue Growth,3.63254327147981,0.933956574185766,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,12826000.0,6632000.0
R&D Expenses,52492000.0,47783000.0,20492000.0
SG&A Expense,16076000.0,11033000.0,4144000.0
Operating Expenses,68568000.0,58816000.0,24636000.0
Operating Income,-9151000.0,-45990000.0,-18004000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,0.0,-45377000.0,-17453000.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-6597000.0,-45377000.0,-17453000.0
Preferred Dividends,0.0,40000.0,41000.0
Net Income Com,-6597000.0,-45417000.0,-17494000.0
EPS,-0.33,-18.35,-7.31
EPS Diluted,-0.33,-18.35,-7.31
Weighted Average Shs Out,19990773.0,26452000.0,26452000.0
Weighted Average Shs Out (Dil),19990773.0,2474800.0,2393909.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,1.0,1.0
EBITDA Margin,-0.124997896225,-3.463,-2.582
EBIT Margin,-0.154013161216,-3.5379,-2.6316
Profit Margin,-0.111028830133,-3.541,-2.638
Free Cash Flow margin,-0.256509079893,-1.1223,6.1184
EBITDA,-7427000.0,-44413000.0,-17122000.0
EBIT,-9151000.0,-45377000.0,-17453000.0
Consolidated Income,-6597000.0,-45377000.0,-17453000.0
Earnings Before Tax Margin,0.0,-3.5379,-2.6316
Net Profit Margin,-0.111028830133,-3.5379,-2.6316
