date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31894114.695926
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7207179.276154
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24686935.419773
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774027925061873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,18173000.0,23438000.0,19808000.0,19510000.0,11177000.0,11489000.0,10899785.050065,12650969.131371,17212267.862974,11198896.479243,15492151.894453
,GeneralAndAdministrativeExpenses,3844000.0,3372000.0,3873000.0,3568000.0,3470000.0,3224000.0,3055524.881033,3332089.016511,3230512.267328,3342616.920651,4142345.384288
,SellingAndMarketingExpenses,840000.0,857000.0,1362000.0,1693000.0,1352000.0,1003000.0,1459964.611588,1177602.2972,863771.902118,869153.96742,1299045.374987
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,28111000.0,25605000.0,25240000.0,16513000.0,16196000.0,15850053.801686,17626130.653266,21830382.714926,15410667.367315,20983711.904487
,costAndExpenses,22927000.0,28111000.0,25605000.0,25240000.0,16513000.0,16196000.0,15850053.801686,17626130.653266,21830382.714926,15410667.367315,28190891.18064
,interestExpense,1470000.0,1853000.0,21000.0,21000.0,14000.0,15000.0,17976.697064,20674.802584,25964.014411,1120073.56805,16629.133679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
