Date,2018-12-30,2017-12-31,2017-01-01,2015-12-27,2014-12-28
Revenue,220460000.0,176359000.0,129069000.0,83773000.0,66860000.0
Revenue Growth,0.250063790336756,0.366393169544972,0.540699270648061,0.252961411905474,
Cost of Revenue,111058000.0,88208000.0,64640000.0,42554000.0,38211000.0
Gross Profit,109402000.0,88151000.0,64429000.0,41219000.0,28649000.0
R&D Expenses,71522000.0,59747000.0,46604000.0,35575000.0,31283000.0
SG&A Expense,35070000.0,29339000.0,18650000.0,11856000.0,10464000.0
Operating Expenses,106592000.0,89086000.0,65254000.0,47431000.0,41747000.0
Operating Income,2810000.0,-935000.0,-825000.0,-6212000.0,-13098000.0
Interest Expense,0.0,713000.0,665000.0,697000.0,481000.0
Earnings before Tax,4049000.0,-530000.0,-1528000.0,-6930000.0,-13490000.0
Income Tax Expense,966000.0,-34942000.0,367000.0,115000.0,108000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,3083000.0,34412000.0,-1895000.0,-7045000.0,-13598000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0
Net Income Com,3083000.0,34412000.0,-1895000.0,-7045000.0,-13598000.0
EPS,0.08,1.0,-0.3,-9.16,-20.72
EPS Diluted,0.08,0.89,-0.3,-9.16,-20.72
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),36744000.0,34259000.0,6385000.0,769000.0,656146.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.4962,0.4998,0.4992,0.492,0.4285
EBITDA Margin,0.04,0.016,0.003,-0.063,-0.181
EBIT Margin,0.0184,0.001,-0.0067,-0.0744,-0.1946
Profit Margin,0.014,0.195,-0.015,-0.084,-0.203
Free Cash Flow margin,0.0816,-0.0133,-0.0032,-0.1652,-0.2858
EBITDA,8910000.0,2852000.0,415000.0,-5246000.0,-12134000.0
EBIT,4049000.0,183000.0,-863000.0,-6233000.0,-13009000.0
Consolidated Income,3083000.0,34412000.0,-1895000.0,-7045000.0,-13598000.0
Earnings Before Tax Margin,0.0184,-0.003,-0.0118,-0.0827,-0.2018
Net Profit Margin,0.014,0.1951,-0.0147,-0.0841,-0.2034
