date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,17117000.0,221298000.0,207526000.0,165001000.0,110971000.0,69190000.0,32984000.0,5000000.0
,costOfRevenue,0.0,110599000.0,96128000.0,69799000.0,48402000.0,31331000.0,16955000.0,5400000.0
,grossProfit,17117000.0,110699000.0,111398000.0,95202000.0,62569000.0,37859000.0,16029000.0,-400000.0
,grossProfitRatio,1.0,0.500225939683142,0.536790570820042,0.576978321343507,0.563831992142091,0.547174447174447,0.485962891098715,-0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,5954000.0,2630000.0,2732000.0,2787000.0,2948000.0,2335000.0,1769000.0,1300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,10288000.0,8858000.0,8661000.0,2002000.0,1444000.0,1842000.0,4939000.0,3922000.0
,costAndExpenses,1795000.0,113633000.0,99090000.0,72850000.0,51350000.0,33666000.0,18724000.0,6600000.0
,interestExpense,35820000.0,-46335000.0,-69321000.0,-7951000.0,10188000.0,-16851000.0,-8646000.0,-300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2133000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,157603000.0,14995000.0,-30206000.0,76249000.0,79997000.0,1822000.0,-3032000.0,-2200000.0
,EBITDARatio,1.0021492385464,0.067759,-0.145553,0.462112,0.720882,0.026333,-0.091923,-0.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,155470000.0,107665000.0,108436000.0,92151000.0,59621000.0,35524000.0,14260000.0,-1700000.0
,operatingIncomeRatio,9.0827831979903,0.486515919710074,0.522517660437728,0.558487524318034,0.537266493047733,0.513426795779737,0.432330827067669,-0.34
,totalOtherIncomeExpensesNet,148641000.0,46335000.0,69321000.0,7951000.0,-10188000.0,16851000.0,8646000.0,200000.0
,incomeBeforeTax,6829000.0,61330000.0,39115000.0,84200000.0,69809000.0,18673000.0,5614000.0,-1900000.0
,incomeBeforeTaxRatio,0.39896009814804,0.277137615342208,0.188482407023698,0.510299937576136,0.629074262645196,0.269880040468276,0.170203735144312,-0.38
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,6829000.0,61330000.0,39115000.0,84200000.0,69809000.0,18673000.0,5614000.0,-1900000.0
,netIncomeRatio,0.39896009814804,0.277137615342208,0.188482407023698,0.510299937576136,0.629074262645196,0.269880040468276,0.170203735144312,-0.38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.08,1.01895,0.6255,1.58876,1.93097,0.75203,0.42883,-0.63333
,EPSDiluted,0.08,1.01895,0.6255,1.58876,1.93097,0.75203,0.42883,-0.63333
,weightedAverageShsOut,55039010.0,60189500.0,62533610.0,52997450.0,36152390.0,24830200.0,13091540.0,3000000.0
,weightedAverageShsOutDil,60306312.0,60189500.0,62533610.0,52997450.0,36152390.0,24830200.0,13091540.0,3000000.0
