Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,1413762.0,85806.0,0.0,
Revenue Growth,15.4762604013705,0.0,0.0,
Cost of Revenue,1413762.0,85806.0,,
Gross Profit,0.0,0.0,0.0,3199000.0
R&D Expenses,0.0,0.0,,
SG&A Expense,0.0,0.0,,
Operating Expenses,0.0,0.0,14033000.0,437000.0
Operating Income,-1413762.0,-85806.0,0.0,-437000.0
Interest Expense,0.0,0.0,-58000.0,-58000.0
Earnings before Tax,0.0,0.0,-10000.0,
Income Tax Expense,0.0,0.0,,
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,2257292.0,337250.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,2257292.0,337250.0,-10000.0,
EPS,0.09,0.06,0.0,
EPS Diluted,0.09,0.06,0.0,
Weighted Average Shs Out,26323092.0,5803121.0,26323000.0,
Weighted Average Shs Out (Dil),26323092.0,5803121.0,,
Dividend per Share,0.0,0.0,,
Gross Margin,0.0,0.0,0.0,
EBITDA Margin,0.0,0.0,,
EBIT Margin,0.0,0.0,0.0,
Profit Margin,0.0,0.0,,
Free Cash Flow margin,-0.442621884023,-1.45566743584,,
EBITDA,-1413762.0,-85806.0,,
EBIT,-1413762.0,-85806.0,-13965000.0,-437000.0
Consolidated Income,2257292.0,337250.0,,
Earnings Before Tax Margin,0.0,0.0,0.0,
Net Profit Margin,0.0,0.0,,
