date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,2041114000000.0,1909489000000.0,1824188000000.0,1791889000000.0,1673188000000.0,1635847000000.0,1650232000000.0,1505903000000.0,1384480000000.0,1448287000000.0,1342897000000.0,1365435000000.0,1223188000000.0,1179496020371.16,929963253280.56,804263647752.8,748201672652.28,676803209272.56,736985595789.6,363516191500.0,284020036602.55,269604026007.66,254726124735.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,628915000000.0,601052000000.0,619424000000.0,618550000000.0,609628000000.0,588492000000.0,525896000000.0,477942000000.0,463513000000.0,447438000000.0,397608000000.0,361196000000.0,371111000000.0,176175797475.17,159139509175.04,139415551329.7,131993334389.28,125134958162.64,149190202743.6,81295439190.0,125844877932.35,75565908648.72,66408142890.0
,SellingAndMarketingExpenses,16791000000.0,20891000000.0,19286000000.0,18877000000.0,17844000000.0,18483000000.0,16419000000.0,15800000000.0,16899000000.0,85205000000.0,0.0,61795000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,3963000000.0,3012000000.0,2588000000.0,2165000000.0,79544000000.0,267000000.0,-170857000000.0,-1171000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,2836000000.0,3034000000.0,2705000000.0,2536000000.0,2751000000.0,3517000000.0,3557000000.0,3768000000.0,3567000000.0,2439000000.0,2012000000.0,3069000000.0,2935000000.0,1886000000.0,1440000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,638479000000.0,904417000000.0,829949000000.0,731755000000.0,855678000000.0,830782000000.0,909914000000.0,794442000000.0,848219000000.0,796435000000.0,473264000000.0,351262000000.0,1164071000000.0,840295819892.58,554567621850.08,440408343025.38,312920558058.92,308340070800.96,517940925712.2,327164572350.0,379696625800.5,333195874186.41,424866695205.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,109426000000.0,106092000000.0,79280000000.0,77823000000.0,65359000000.0,53614000000.0,44172000000.0,61074000000.0,56369000000.0,53466000000.0,49403000000.0,46623000000.0,51944000000.0,45063745189.36,38472310741.36,39303295670.62,38429444751.88,39834125970.32,39799712086.2,16523463250.0,13190612583.4,13653255828.33,11245758504.0
,EBITDA,0.0,0.0,0.0,0.0,644183000000.0,578468000000.0,643870000000.0,520058000000.0,499966000000.0,0.0,607595000000.0,1193123000000.0,793306000000.0,411104085211.09,381150157488.0,329381051293.48,281454446696.08,288602853237.6,226829252262.9,132187706000.0,102093876026.3,0.0,81289383669.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.385003358857463,0.353619867872729,0.390169382244436,0.345346280603731,0.361121865249047,0.0,0.452450932573384,0.873804318770209,0.64855606824135,0.348542155387455,0.409855073459565,0.409543626911158,0.376174575630605,0.426420633477485,0.307779763347854,0.363636363636364,0.359460118544972,0.0,0.319124643196955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
