date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,292990000.0,355697000.0,343166000.0,257682000.0,206875000.0,156749000.0,151398000.0,137210000.0,111196000.0,77575000.0,63329000.0,73069000.0,20488000.0,55653000.0,66493000.0,67016000.0,51334000.0,38118000.0,27875000.0,18439000.0,11155000.0,9427000.0,6200000.0,4800000.0,-1000000.0
,depreciationAndAmortization,96369000.0,88362000.0,67665000.0,63107000.0,53148000.0,36671000.0,32117000.0,26180000.0,24676000.0,24142000.0,21142000.0,22539000.0,18113000.0,21658000.0,16486000.0,16751000.0,12064000.0,11021000.0,11744000.0,7504000.0,8394000.0,3756000.0,2600000.0,1700000.0,2100000.0
,deferredIncomeTax,-4058000.0,44557000.0,55224000.0,63243000.0,6676000.0,23054000.0,4125000.0,1539000.0,-23315000.0,-510000.0,-15091000.0,51279000.0,-11790000.0,-4837000.0,-1207000.0,345000.0,2956000.0,812000.0,1176000.0,1791000.0,597000.0,-835000.0,-2000000.0,-3800000.0,-1500000.0
,stockBasedCompensation,-4938000.0,11304000.0,13496000.0,12858000.0,9303000.0,9656000.0,7754000.0,6799000.0,9072000.0,5692000.0,4640000.0,6853000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-3763873000.0,28744726000.0,-2459441000.0,-1875796000.0,-2431522000.0,-2510464000.0,-1893369000.0,-150950000.0,-785397000.0,-13993890000.0,285420000.0,60563000.0,265490000.0,10601000.0,125598000.0,90353000.0,134056000.0,269147000.0,70958000.0,46555000.0,35602000.0,548000.0,5100000.0,9600000.0,-3000000.0
,accountsReceivables,-132733000.0,-136986000.0,-119697000.0,-127321000.0,-41164000.0,-150473000.0,69713000.0,48211000.0,18666000.0,0.0,141518000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,46924000.0,-11898000.0,-27001000.0,30693000.0,113258000.0,292000.0,-38902000.0,-21749000.0,137743000.0,-9720000.0,-15349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,322415000.0,4086288000.0,-24658438000.0,-22198997000.0,-20323201000.0,-17891679000.0,-15381215000.0,-13487846000.0,-13336896000.0,-12551499000.0,1442391000.0,1156971000.0,1096408000.0,830918000.0,820317000.0,694719000.0,604366000.0,470310000.0,201163000.0,130205000.0,83650000.0,48048000.0,47500000.0,42400000.0,32800000.0
,otherNonCashItems,-321560000.0,19528000.0,126035000.0,176024000.0,83837000.0,64238000.0,63968000.0,148617000.0,16348000.0,90079000.0,-3749412000.0,-69790000.0,67782000.0,25125000.0,18123000.0,48688000.0,67780000.0,86553000.0,-38432000.0,-29452000.0,-1072000.0,12588000.0,-4100000.0,3400000.0,2000000.0
,netCashProvidedByOperatingActivites,-518465000.0,265993000.0,377182000.0,401041000.0,309081000.0,37952000.0,235841000.0,321785000.0,268654000.0,365687000.0,205444000.0,-841028000.0,151291000.0,115376000.0,41392000.0,116906000.0,124531000.0,137489000.0,59206000.0,-25453000.0,46843000.0,26926000.0,-8300000.0,6000000.0,-3300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-63646000.0,14516000.0,19375000.0,18742000.0,38367000.0,50405000.0,92620000.0,100162000.0,88633000.0,-79132000.0,-30510000.0,-18275000.0,-28632000.0,-42829000.0,-64824000.0,-47006000.0,-30606000.0,-41148000.0,-27373000.0,-19934000.0,-19459000.0,-17217000.0,-15500000.0,-16100000.0,-7900000.0
,acquisitionsNet,0.0,-108000000.0,-54000000.0,0.0,-614000000.0,-15000000.0,229000000.0,-164000000.0,64000000.0,92000000.0,62000000.0,-746000000.0,0.0,-12000000.0,-51000000.0,-79000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-2174453000.0,-2757346000.0,-1353096000.0,-1076030000.0,-3885336000.0,-2115544000.0,-1597587000.0,-489131000.0,-2570373000.0,-3087864000.0,-2016636000.0,-2457086000.0,-1851545000.0,-586817000.0,-1069596000.0,-1827642000.0,-1477226000.0,-4643322000.0,-3447617000.0,-1938546000.0,-896922000.0,-383723000.0,-588300000.0,-124500000.0,-318500000.0
,salesMaturitiesOfInvestments,3003493000.0,2134521000.0,581227000.0,729794000.0,4177208000.0,2023182000.0,1283677000.0,434081000.0,2987316000.0,2749032000.0,1742871000.0,3296798000.0,1691323000.0,1054253000.0,1229812000.0,1453310000.0,1102375000.0,4302911000.0,3285630000.0,1745130000.0,910733000.0,389055000.0,481300000.0,92700000.0,308900000.0
,otherInvestingActivites,-20645000.0,5457000.0,26448000.0,46836000.0,9501000.0,44966000.0,112619000.0,153605000.0,258322000.0,0.0,0.0,-902654000.0,-1015881000.0,-247527000.0,-915237000.0,-452479000.0,-609851000.0,-606071000.0,-585184000.0,-471720000.0,-274679000.0,-272587000.0,-196600000.0,-288300000.0,-203900000.0
,netCashUsedForInvestingActivites,-7182424000.0,-4018949000.0,-2763498000.0,-2303744000.0,-2492665000.0,-1641553000.0,-1867810000.0,-240797000.0,-495875000.0,-958384000.0,-582272000.0,-865908000.0,-1204735000.0,165486000.0,-870915000.0,-953039000.0,-1022741000.0,-968589000.0,-782282000.0,-685070000.0,-280327000.0,-288699000.0,-319100000.0,-336200000.0,-221400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
