date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY
,revenue,9008000000.0,10074000000.0,9024000000.0,8139000000.0,8292000000.0,8633000000.0,8574000000.0,8891000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2995000000.0,3208000000.0,3049000000.0,2725000000.0,2722000000.0,2756000000.0,2665000000.0,2783000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,7000000.0,16000000.0,13000000.0,6000000.0,10000000.0,6000000.0,-5000000.0,-3000000.0
,operatingExpenses,8639000000.0,9489000000.0,8424000000.0,7703000000.0,7955000000.0,8311000000.0,9103000000.0,8751000000.0
,costAndExpenses,8639000000.0,9489000000.0,8424000000.0,7703000000.0,7955000000.0,8311000000.0,9103000000.0,8751000000.0
,interestExpense,25000000.0,59000000.0,7000000.0,-39000000.0,-43000000.0,-56000000.0,-68000000.0,-77000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,644000000.0,659000000.0,472000000.0,449000000.0,505000000.0,530000000.0,578000000.0,548000000.0
,EBITDA,1013000000.0,1244000000.0,1072000000.0,885000000.0,842000000.0,852000000.0,49000000.0,688000000.0
,EBITDARatio,0.112455595026643,0.123486202104427,0.118794326241135,0.10873571691854,0.101543656536421,0.0986910691532492,0.00571495218101236,0.0773816218648071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,369000000.0,585000000.0,600000000.0,436000000.0,337000000.0,322000000.0,-529000000.0,140000000.0
,operatingIncomeRatio,0.0409635879218472,0.0580702799285289,0.0664893617021277,0.053569234549699,0.0406415822479498,0.0372987374029885,-0.0616981572195008,0.0157462602631875
,totalOtherIncomeExpensesNet,-1868000000.0,-172000000.0,-1682000000.0,-1090000000.0,-199000000.0,-322000000.0,64000000.0,-44000000.0
,incomeBeforeTax,-1524000000.0,354000000.0,-1089000000.0,-615000000.0,181000000.0,56000000.0,-397000000.0,173000000.0
,incomeBeforeTaxRatio,-0.169182948490231,0.0351399642644431,-0.120678191489362,-0.0755621083671213,0.0218282682103232,0.00648673693965018,-0.0463027758339165,0.019457878753796
,incomeTaxExpense,21000000.0,126000000.0,355000000.0,28000000.0,-54000000.0,134000000.0,-691000000.0,-374000000.0
,netIncome,-1269000000.0,155000000.0,-1514000000.0,-738000000.0,179000000.0,-147000000.0,239000000.0,506000000.0
,netIncomeRatio,-0.140874777975133,0.0153861425451658,-0.167774822695035,-0.0906745300405455,0.0215870718765075,-0.0170276844665817,0.0278749708420807,0.0569114835226634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.16,0.27,-2.6,-1.27,0.308089500860585,-0.26,0.412780656303972,0.87
,EPSDiluted,-2.16,0.26,-2.6,-1.27,0.307032590051458,-0.26,0.412068965517241,0.87
,weightedAverageShsOut,588000000.0,585000000.0,583000000.0,581000000.0,581000000.0,581000000.0,579000000.0,581609195.0
,weightedAverageShsOutDil,588000000.0,588000000.0,583000000.0,581000000.0,583000000.0,581000000.0,580000000.0,581609195.0
