Date,2018-12-31,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2015-12-31
Revenue,0.0,29377000.0,47718000.0,,,
Revenue Growth,-1,-0.384362295150677,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,,,
Gross Profit,0.0,29377000.0,47718000.0,,,
R&D Expenses,0.0,0.0,0.0,,,
SG&A Expense,21500000.0,9725000.0,18923000.0,,,
Operating Expenses,22256000.0,33777000.0,24874000.0,,,
Operating Income,25456000.0,-6541000.0,20086000.0,17446000.0,-4400000.0,22844000.0
Interest Expense,14845000.0,0.0,0.0,,,
Earnings before Tax,0.0,-4400000.0,22619000.0,,,
Income Tax Expense,6597000.0,0.0,8184000.0,6754000.0,0.0,7706000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,,
Net Income - Discontinued ops,0.0,0.0,0.0,,,
Net Income,25456000.0,-4400000.0,14913000.0,,,
Preferred Dividends,0.0,0.0,0.0,,,
Net Income Com,25456000.0,-6541000.0,15955000.0,13395000.0,-4400000.0,14913000.0
EPS,3.81,3.12,2.54,,2.4,2.13
EPS Diluted,3.81,3.12,2.54,,2.4,2.13
Weighted Average Shs Out,6673758.0,6662292.0,7000000.0,,6000000.0,6000000.0
Weighted Average Shs Out (Dil),6673758.0,,,,,
Dividend per Share,0.678777983859,0.0,0.0,,,
Gross Margin,0.0,1.0,1.0,,,
EBITDA Margin,0.0,-0.128,0.493,,,
EBIT Margin,0.0,-0.1498,0.474,,,
Profit Margin,0.0,-0.15,0.313,,,
Free Cash Flow margin,0.0,0.2609,0.2744,,,
EBITDA,27443000.0,-3771000.0,23537000.0,,,
EBIT,25456000.0,-4400000.0,22619000.0,,,
Consolidated Income,25456000.0,-4400000.0,14913000.0,,,
Earnings Before Tax Margin,0.0,-0.1498,0.474,,,
Net Profit Margin,0.0,-0.1498,0.3125,,,
