date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,1999-12-31_FY,1998-12-31_FY,1998-03-31_FY
,revenue,1143744000.0,937837000.0,858289000.0,790248000.0,694625000.0,630111000.0,586643000.0,547200000.0,493200000.0,438988000.0,405400000.0,349100000.0,307100000.0,256300000.0,224338000.0,107890000.0,69357000.0,46734000.0,38832000.0,6700000.0,1700000.0,900000.0
,costOfRevenue,400679000.0,308665000.0,283397000.0,268216000.0,230826000.0,220128000.0,195864000.0,188400000.0,167000000.0,144854000.0,119800000.0,100300000.0,89500000.0,73600000.0,61640000.0,42717000.0,0.0,22448000.0,18635000.0,6400000.0,3000000.0,2200000.0
,grossProfit,743065000.0,629172000.0,574892000.0,522032000.0,463799000.0,409983000.0,390779000.0,358800000.0,326200000.0,294134000.0,285600000.0,248800000.0,217600000.0,182700000.0,162698000.0,65173000.0,0.0,24286000.0,20197000.0,300000.0,-1300000.0,-1200000.0
,grossProfitRatio,0.649677725085334,0.670875642569018,0.669811683477244,0.660592624087628,0.667696958790714,0.650652027976023,0.666127440368333,0.655701754385965,0.66139497161395,0.670027426717815,0.704489393191909,0.71268977370381,0.708563985672419,0.712836519703473,0.725236027779511,0.604068959125035,0.0,0.519664484101511,0.520112278533169,0.0447761194029851,-0.764705882352941,-1.33333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,118659000.0,93295000.0,76967000.0,61953000.0,59362000.0,56617000.0,56581000.0,55600000.0,47100000.0,38412000.0,36000000.0,31700000.0,25500000.0,23000000.0,24875000.0,8548000.0,0.0,4567000.0,4369000.0,6000000.0,3100000.0,3100000.0
,GeneralAndAdministrativeExpenses,369057000.0,314661000.0,289456000.0,276292000.0,253667000.0,252725000.0,241016000.0,215500000.0,193900000.0,169205000.0,159400000.0,134600000.0,120100000.0,91200000.0,91493000.0,43085000.0,0.0,0.0,0.0,7800000.0,3900000.0,2600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,425000.0,0.0,-2429000.0,0.0,0.0,8010000.0,0.0,0.0,0.0,298000.0,120775000.0,1537000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,487242000.0,407956000.0,366848000.0,338245000.0,313029000.0,289733000.0,287266000.0,279100000.0,241000000.0,207617000.0,179400000.0,166600000.0,146200000.0,115700000.0,-85000000.0,53369000.0,0.0,0.0,0.0,13800000.0,7000000.0,5600000.0
,costAndExpenses,887921000.0,716621000.0,650245000.0,606461000.0,543855000.0,509861000.0,483130000.0,467500000.0,408000000.0,352471000.0,299200000.0,266900000.0,235700000.0,189300000.0,-84597000.0,96086000.0,0.0,53207000.0,38758000.0,20200000.0,10000000.0,7800000.0
,interestExpense,0.0,328000.0,706000.0,2026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,753000.0,2475000.0,0.0,0.0,0.0,0.0,0.0,300000.0,400000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,29300000.0,23487000.0,21127000.0,20061000.0,16817000.0,15684000.0,12818000.0,11400000.0,9400000.0,7342000.0,6600000.0,6000000.0,5700000.0,5300000.0,3669000.0,2958000.0,2300000.0,0.0,0.0,1600000.0,500000.0,400000.0
,EBITDA,285123000.0,244703000.0,229171000.0,203848000.0,167587000.0,135934000.0,116331000.0,91100000.0,94600000.0,93859000.0,112800000.0,88200000.0,77100000.0,72200000.0,312604000.0,14762000.0,71657000.0,-6470000.0,82000.0,-11900000.0,-7800000.0,-6500000.0
,EBITDARatio,0.249289176598959,0.260922740305618,0.267009130957055,0.257954464927466,0.241262551736549,0.215730244353773,0.198299476853896,0.166483918128655,0.191808596918086,0.213807666724375,0.278243709916132,0.252649670581495,0.251058287202865,0.281701131486539,1.39345095347199,0.136824543516545,1.03316175728477,-0.138443103522061,0.00211166048619695,-1.77611940298507,-4.58823529411765,-7.22222222222222
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,255823000.0,221216000.0,208044000.0,183787000.0,150770000.0,120250000.0,103513000.0,79700000.0,85200000.0,86517000.0,106200000.0,82200000.0,71400000.0,66900000.0,308935000.0,11804000.0,69357000.0,-6473000.0,74000.0,-13500000.0,-8300000.0,-6900000.0
,operatingIncomeRatio,0.223671555872643,0.235878942716058,0.242393878984817,0.232568763223697,0.21705236638474,0.190839391789701,0.176449731778952,0.145650584795322,0.172749391727494,0.197082835977293,0.261963492846571,0.235462618160985,0.232497557798763,0.261022239563012,1.37709616739028,0.109407730095468,1.0,-0.138507296614884,0.001905644829007,-2.01492537313433,-4.88235294117647,-7.66666666666667
,totalOtherIncomeExpensesNet,0.0,-12000.0,287000.0,-13000.0,267571000.0,-3905000.0,-1472000.0,-4000000.0,-1400000.0,14000.0,1300000.0,-100000.0,-500000.0,1300000.0,263156000.0,-4544000.0,0.0,-3000.0,-8000.0,0.0,0.0,0.0
,incomeBeforeTax,263736000.0,234166000.0,213776000.0,185800000.0,418341000.0,116345000.0,102041000.0,75700000.0,83800000.0,86531000.0,107600000.0,82200000.0,72400000.0,68100000.0,314403000.0,7369000.0,0.0,-6892000.0,-181000.0,-13200000.0,-7900000.0,-6500000.0
,incomeBeforeTaxRatio,0.230590062111801,0.249687312400769,0.249072282180012,0.235116064830281,0.602254453842001,0.184642071000189,0.17394053964677,0.138340643274854,0.169910786699108,0.197114727509636,0.265416872224963,0.235462618160985,0.235753826115272,0.265704252828716,1.40147010314793,0.068301047363055,0.0,-0.147472931912526,-0.00466110424392254,-1.97014925373134,-4.64705882352941,-7.22222222222222
,incomeTaxExpense,23454000.0,37950000.0,20233000.0,67758000.0,117675000.0,34845000.0,27678000.0,20005000.0,21883000.0,22478000.0,-2231000.0,28158000.0,40464000.0,25867000.0,132577000.0,-26012000.0,0.0,2000.0,-1000.0,0.0,0.0,0.0
