date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1412000.0,34041000.0,30473000.0,-18853000.0,-6505000.0,-23971000.0,2567000.0,7495000.0,11696000.0,12491000.0,5265000.0,8549000.0,24068000.0,24587000.0,20764000.0,10372000.0,2832761.0,-709158.0,170129.0,2789230.0,-2010610.0,-2700000.0,1400000.0,2000000.0,1600000.0,700000.0,800000.0,0.0,300000.0,700000.0,600000.0,800000.0
,depreciationAndAmortization,11081000.0,9860000.0,9520000.0,10566000.0,10767000.0,10277000.0,13154000.0,12895000.0,11747000.0,11199000.0,10713000.0,10106000.0,11913000.0,3377000.0,1419000.0,1568000.0,1387560.0,1488961.0,1761870.0,1743620.0,1569124.0,1500000.0,1100000.0,700000.0,500000.0,300000.0,300000.0,300000.0,300000.0,300000.0,200000.0,200000.0
,deferredIncomeTax,-2313000.0,4289000.0,-4332000.0,-2551000.0,-108000.0,5649000.0,-255000.0,-1767000.0,-1267000.0,-1587000.0,-1708000.0,-2784000.0,-2079000.0,-357000.0,2115000.0,-1431000.0,1180584.0,882439.0,1303953.0,79600.0,0.0,0.0,100000.0,100000.0,-100000.0,100000.0,200000.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,5675000.0,5204000.0,3580000.0,2975000.0,2326000.0,2826000.0,3588000.0,3401000.0,4443000.0,3397000.0,3501000.0,3425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,23272000.0,5279000.0,13322000.0,11717000.0,-10944000.0,-9032000.0,-4984000.0,-8716000.0,14409000.0,27536000.0,-11496000.0,537000.0,9390000.0,-2638000.0,16836000.0,12430750.0,2757435.0,-1974243.0,149914.0,3447117.0,15903027.0,-16000000.0,-1300000.0,-1300000.0,3200000.0,400000.0,700000.0,-100000.0,-200000.0,300000.0,1700000.0,-800000.0
,accountsReceivables,30227000.0,-1221000.0,-11409000.0,-14425000.0,2679000.0,-2394000.0,-427000.0,-1382000.0,560000.0,-9551000.0,2690000.0,11891000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,2992000.0,-2671000.0,-16610000.0,-5294000.0,6829000.0,1386000.0,-3459000.0,6693000.0,-2342000.0,-8392000.0,1696000.0,6604000.0,4911000.0,-6386000.0,-6424000.0,-4486000.0,-1992705.0,-1511423.0,1294161.0,-600267.0,-470327.0,2000000.0,0.0,800000.0,-500000.0,-1000000.0,-500000.0,400000.0,200000.0,-200000.0,0.0,-700000.0
,accountsPayables,-14772000.0,10145000.0,2197000.0,5216000.0,-1338000.0,758000.0,-932000.0,2235000.0,-3618000.0,-1035000.0,2970000.0,-8045000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,96202000.0,72930000.0,67651000.0,54329000.0,42612000.0,53556000.0,62588000.0,67572000.0,76288000.0,61879000.0,34343000.0,45839000.0,45302000.0,35912000.0,38550000.0,21714000.0,9283250.0,6525815.0,8500058.0,8350144.0,4903027.0,-11000000.0,5000000.0,6300000.0,7600000.0,4400000.0,4000000.0,3300000.0,3400000.0,3600000.0,3300000.0,1600000.0
,otherNonCashItems,3594000.0,19681000.0,1428000.0,4673000.0,1358000.0,4838000.0,6578000.0,102000.0,124000.0,0.0,0.0,0.0,3516000.0,1301000.0,-837000.0,0.0,-1479466.0,-624294.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-100000.0,100000.0,-100000.0,-100000.0,0.0,-100000.0
,netCashProvidedByOperatingActivites,30362000.0,64594000.0,27638000.0,6747000.0,18198000.0,1618000.0,23313000.0,32052000.0,19970000.0,9726000.0,16693000.0,29540000.0,34003000.0,18684000.0,16557000.0,11638000.0,2987921.0,1391704.0,4296044.0,4685334.0,-134702.0,-100000.0,3600000.0,4000000.0,2300000.0,100000.0,500000.0,1300000.0,400000.0,-200000.0,400000.0,100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-13853000.0,-27210000.0,-45095000.0,-6186000.0,-5719000.0,-5433000.0,-21403000.0,-17565000.0,-15647000.0,-7726000.0,-3527000.0,-3917000.0,-9925000.0,-8979000.0,-8650000.0,-2848000.0,-1138063.0,-1009447.0,-1493549.0,-1360186.0,-233876.0,-400000.0,-11400000.0,-400000.0,-200000.0,-300000.0,-1000000.0,-300000.0,-400000.0,-300000.0,-600000.0,-500000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,-10000000.0,0.0,-6000000.0,0.0,-1000000.0,-81000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-25740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1950000.0,0.0,0.0,0.0,0.0,-10090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950000.0,0.0,0.0,0.0,0.0,0.0,255008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
