Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,449935000.0,479055.0,8000000000.0
Short-term investments,0.0,0.0,
Cash and short-term investments,449935000.0,479055.0,8000000000.0
Receivables,0.0,0.0,0.0
Inventories,5802000.0,0.0,0.0
Total current assets,468030000.0,546534.0,8000000000.0
Property Plant & Equipment Net,1226897000.0,0.0,
Goodwill and Intangible Assets,0.0,0.0,
Long-term investments,0.0,379176865.0,
Tax assets,67558000.0,0.0,
Total non-current assets,1389289000.0,379176865.0,
Total assets,1857319000.0,379723399.0,46000000000.0
Payables,13595000.0,0.0,
Short-term debt,84926000.0,0.0,
Total current liabilities,98521000.0,1247614.0,23000000000.0
Long-term debt,0.0,0.0,0.0
Total debt,84926000.0,0.0,
Deferred revenue,0.0,0.0,
Tax Liabilities,0.0,304876.0,
Deposit Liabilities,0.0,0.0,
Total non-current liabilities,34655000.0,0.0,
Total liabilities,2071033000.0,374723393.0,23000000000.0
Other comprehensive income,25000,5189320,
Retained earnings (deficit),-213746000.0,-189484.0,-2000000000.0
Total shareholders equity,-213714000.0,5000006.0,23000000000.0
Investments,0.0,379176865.0,
Net Debt,-365009000.0,-479055.0,
Other Assets,0.0,0.0,-7999992500.0
Other Liabilities,1937857000.0,373475779.0,
