Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-03-31,2012-03-31
Depreciation & Amortization,531274226.8041,585440350.3473,532964373.4644,298410334.3465,254649267.7431,168488173.1253,137885835.0951
Stock-based compensation,14238659.7938,15710057.3845,3569103.1941,3206940.2229,4853173.113,6690991.4444,5708245.2431
Operating Cash Flow,1386063917.5258,1234702808.8191,1116519656.0197,848673252.2796,419508073.6012,142483643.6839,344600422.833
Capital Expenditure,-676913402.0619,-739764723.6484,-672817567.5676,-507056484.2958,-398448742.0203,-215884247.6095,-323788054.9683
Acquisitions and disposals,300074484.5361,370844457.8677,681646191.6462,213885511.6515,290288021.0289,-1148067438.3493,-298464587.7378
Investment purchases and sales,-38223195.8763,-704086982.7847,-192346130.2211,52881205.6738,0.0,0.0,0.0
Investing Cash flow,-386280670.1031,-1080447598.9127,-223285933.6609,-254069908.8146,-115865189.6357,-1364158530.4479,-623763742.0719
Issuance (repayment) of debt,-947080154.6392,13892479.6134,-613375000.0,-41063829.7872,-717576793.0905,1716524408.6563,451971458.7738
Issuance (buybacks) of shares,-150356701.0309,-224629115.071,11464066.3391,-3086626.1398,731031167.8558,-244589.8339,-25506342.4947
Dividend payments,-224608247.4227,-329157354.2736,-442427518.4275,-166329533.9412,-223785580.1727,-199527931.5551,-176352536.9979
Financing Cash Flow,-1316084536.0825,-170869223.7995,-558755528.2555,-137445288.7538,-247297784.4536,1475232008.0523,146312367.8647
Effect of forex changes on cash,75739690.7216,33403201.4497,-29268120.3931,13075987.8419,-3857303.7927,2031706.0896,8346194.5032
Net cash flow / Change in cash,-316301288.6598,-16614013.8931,334478194.1032,457158054.7112,56345099.5118,253557121.2884,-132850951.3742
Free Cash Flow,709150515.4639,494938085.1706,443702088.4521,341616767.9838,21059331.5809,-73400603.9255,20812367.8647
Net Cash/Marketcap,-11.3761,-9.6985,-9.6985,-9.6985,-9.6985,-9.6985,-9.6985
