date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY
,revenue,354661000.0,298829000.0,228283000.0,170201000.0,124261000.0,89724000.0,60002000.0
,costOfRevenue,86404000.0,77030000.0,57413000.0,44095000.0,36950000.0,31033000.0,24832000.0
,grossProfit,268257000.0,221799000.0,170870000.0,126106000.0,87311000.0,58691000.0,35170000.0
,grossProfitRatio,0.756375806756311,0.74222716001459,0.74850076440208,0.740923966369175,0.702642019619993,0.654128215416165,0.586147128429052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,58146000.0,49445000.0,36098000.0,25687000.0,19316000.0,16201000.0,11945000.0
,GeneralAndAdministrativeExpenses,76026000.0,77231000.0,51572000.0,40079000.0,29166000.0,18806000.0,8988000.0
,SellingAndMarketingExpenses,228417000.0,218076000.0,158845000.0,126980000.0,81529000.0,49822000.0,31588000.0
,otherExpenses,-181000.0,-1285000.0,-527000.0,-539000.0,-382000.0,-412000.0,78000.0
,operatingExpenses,362589000.0,344752000.0,246515000.0,192746000.0,0.0,0.0,0.0
,costAndExpenses,448993000.0,421782000.0,303928000.0,236841000.0,166961000.0,115862000.0,77353000.0
,interestExpense,614000.0,308000.0,72000.0,359000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,22815000.0,19193000.0,6813000.0,5123000.0,4082000.0,3106000.0,1193000.0
,EBITDA,-71517000.0,-103760000.0,-68832000.0,-61517000.0,-38618000.0,-23032000.0,-16158000.0
,EBITDARatio,-0.201648898525634,-0.347221989833651,-0.30152048115716,-0.361437359357466,-0.31078133927781,-0.256698319290268,-0.269291023632546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-94332000.0,-122953000.0,-75645000.0,-66640000.0,-42700000.0,-26138000.0,-17351000.0
,operatingIncomeRatio,-0.265977933857966,-0.411449357324758,-0.331365016229855,-0.391537064999618,-0.343631549721956,-0.291315590031653,-0.289173694210193
,totalOtherIncomeExpensesNet,-181000.0,-1285000.0,-527000.0,-538000.0,-382000.0,-412000.0,78000.0
,incomeBeforeTax,-94595000.0,-120447000.0,-74615000.0,-66403000.0,-43082000.0,-26550000.0,-17273000.0
,incomeBeforeTaxRatio,-0.266719487059474,-0.403063290376771,-0.32685307272114,-0.390144593745043,-0.346705724241717,-0.295907449511836,-0.287873737542082
,incomeTaxExpense,97000.0,1097000.0,222000.0,162000.0,68000.0,-55000.0,0.0
,netIncome,-94692000.0,-121544000.0,-74837000.0,-66565000.0,-43150000.0,-26495000.0,-17273000.0
,netIncomeRatio,-0.266992987669916,-0.406734286163659,-0.327825549865737,-0.391096409539309,-0.347252959496544,-0.295294458561812,-0.287873737542082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.847287876175926,-1.09,-0.76,-0.85,-0.58,-0.354854,-0.231342
,EPSDiluted,-0.847287876175926,-1.09,-0.76,-0.85,-0.58,-0.354854,-0.231342
,weightedAverageShsOut,111758946.0,111758946.0,98387366.0,78632448.0,74664448.0,74664448.0,74664448.0
,weightedAverageShsOutDil,111758946.0,111758946.0,98387366.0,78632448.0,74664448.0,74664448.0,74664448.0
