date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,672682000.0,615518000.0,605668000.0,463774000.0,295765000.0,304690000.0,267514000.0,206113000.0,169452000.0,139470000.0,75651000.0,34871000.0,68677000.0,71832000.0,72569000.0,53475000.0,38992000.0,27600000.0,18462000.0,11905000.0,13696000.0,14401000.0,11120000.0,10038000.0,6144000.0
,depreciationAndAmortization,261267000.0,253681000.0,230357000.0,205763000.0,189867000.0,165343000.0,146466000.0,127072000.0,110743000.0,90820000.0,80362000.0,94784000.0,87113000.0,79863000.0,67634000.0,55897000.0,44823000.0,38210000.0,31081000.0,29888000.0,27037000.0,25295000.0,21887000.0,17173000.0,16091000.0
,deferredIncomeTax,-41011000.0,13157000.0,57709000.0,-82639000.0,34808000.0,43642000.0,25544000.0,32736000.0,17682000.0,43348000.0,7624000.0,10778000.0,5352000.0,8553000.0,7703000.0,-2350000.0,7989000.0,4539000.0,2277000.0,-260000.0,1640000.0,1192000.0,2689000.0,3895000.0,3355000.0
,stockBasedCompensation,11337000.0,16717000.0,4894000.0,3242000.0,1410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,369460000.0,151252000.0,115893000.0,139618000.0,-2342000.0,-81177000.0,76648000.0,50968000.0,-77153000.0,74506000.0,26486000.0,-40990000.0,-21514000.0,-46267000.0,95636000.0,10468000.0,5679000.0,-28377000.0,28115000.0,6514000.0,12114000.0,-10636000.0,-5468000.0,377000.0,-946000.0
,accountsReceivables,-49045000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21460000.0,-7573000.0,-15847000.0,6565000.0,-2579000.0,-4965000.0,-1094000.0,-4018000.0,-3453000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1743000.0,-8264000.0,4789000.0,-15487000.0,22442000.0,21460000.0,8526000.0,-8103000.0,2795000.0,12875000.0,-4247000.0,-7531000.0,7658000.0,-4345000.0,6719000.0,5662000.0,15941000.0,-4656000.0,3042000.0,-12716000.0,3571000.0,1594000.0,7189000.0,-699000.0,4356000.0
,otherWorkingCapital,870209000.0,500749000.0,349497000.0,233604000.0,93986000.0,96328000.0,177505000.0,100857000.0,49889000.0,127042000.0,52536000.0,26050000.0,67040000.0,88554000.0,134821000.0,39185000.0,28717000.0,23038000.0,51415000.0,23300000.0,16786000.0,4672000.0,15308000.0,20776000.0,20399000.0
,otherNonCashItems,11963000.0,11066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167000.0,0.0,0.0,2830000.0,0.0,-27000.0,-243000.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,933024000.0,983888000.0,900116000.0,536294000.0,565583000.0,553880000.0,391674000.0,350666000.0,328056000.0,277380000.0,141076000.0,130716000.0,196506000.0,157736000.0,154610000.0,113622000.0,89845000.0,75064000.0,44340000.0,32259000.0,42162000.0,39989000.0,44271000.0,27787000.0,24735000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-225081000.0,-479325000.0,-588292000.0,-382125000.0,-417941000.0,-462059000.0,-367680000.0,-295606000.0,-373193000.0,-250214000.0,-106347000.0,-210888000.0,-181499000.0,-186828000.0,-199098000.0,-142596000.0,-93699000.0,-101903000.0,-69992000.0,-43614000.0,-63083000.0,-35992000.0,-45079000.0,-34223000.0,-38324000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,-20000000.0,-19000000.0,-23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-360160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42391000.0,-160675000.0,-302346000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,29988000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861000.0,61875000.0,221460000.0,217186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-100000.0,0.0,918000.0,2139000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-551663000.0,-473639000.0,-580391000.0,-367746000.0,-407400000.0,-437617000.0,-345814000.0,-284371000.0,-361175000.0,-244778000.0,-104297000.0,-203724000.0,-165799000.0,-141246000.0,-298046000.0,-160488000.0,-92106000.0,-98441000.0,-69105000.0,-46963000.0,-61030000.0,-34149000.0,-59689000.0,-32650000.0,-37293000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-45000000.0,0.0,-50000000.0,-9975000.0,-28830000.0,-37778000.0,-35715000.0,-48978000.0,-40284000.0,-40382000.0,-36681000.0,-11972000.0,-12931000.0,-12726000.0,-17901000.0,-22399000.0,-22120000.0,-12447000.0,-10068000.0,-10693000.0,-10629000.0,-9537000.0,-7184000.0,-5680000.0,-25187000.0
