date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1067041000.0,1057611000.0,1017634000.0,916032000.0,770408000.0,0.0,36015000.0,45126000.0,63478000.0
,costOfRevenue,159337000.0,160024000.0,137065000.0,102176000.0,49668000.0,0.0,19060000.0,23239000.0,32362000.0
,grossProfit,907704000.0,897587000.0,880569000.0,813856000.0,720740000.0,0.0,16955000.0,21887000.0,31116000.0
,grossProfitRatio,0.850673966604845,0.848692950432626,0.865310121320632,0.888458045133794,0.935530264483235,0.0,0.470776065528252,0.485019722554625,0.490185576105107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,104975000.0,102900000.0,85198000.0,72045000.0,35402000.0,0.0,80000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-11703000.0,31463000.0,4504000.0,-11284000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,434378000.0,508654000.0,536948000.0,506250000.0,411372000.0,269000000.0,4666000.0,0.0,0.0
,costAndExpenses,593715000.0,668678000.0,674013000.0,608426000.0,461040000.0,0.0,23726000.0,28613000.0,38965000.0
,interestExpense,497128000.0,390112000.0,319591000.0,305994000.0,275394000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,329403000.0,405754000.0,451750000.0,434205000.0,375970000.0,238748000.0,4586000.0,5253000.0,5921000.0
,EBITDA,802729000.0,794687000.0,795371000.0,741811000.0,685338000.0,0.0,16875000.0,21766000.0,30434000.0
,EBITDARatio,0.752294429173762,0.751398198392415,0.781588468938734,0.809809045972193,0.889577989844342,0.0,0.468554768846314,0.482338341532598,0.479441696335738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,473326000.0,388933000.0,343621000.0,307606000.0,309368000.0,0.0,12289000.0,16513000.0,24513000.0
,operatingIncomeRatio,0.443587453528028,0.367746742422308,0.337666587397827,0.33580267938238,0.401563846689027,0.0,0.341218936554214,0.365930948898639,0.386165285610763
,totalOtherIncomeExpensesNet,-710311000.0,16750000.0,-12906000.0,-49289000.0,-33669000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-734113000.0,15571000.0,11124000.0,-47677000.0,305000.0,0.0,12289000.0,16513000.0,24513000.0
,incomeBeforeTaxRatio,-0.687989496186182,0.0147228045094085,0.0109312385395928,-0.0520473083909732,0.000395894123633192,0.0,0.341218936554214,0.365930948898639,0.386165285610763
,incomeTaxExpense,-15203000.0,4663000.0,-5421000.0,-38849000.0,517000.0,0.0,0.0,0.0,0.0
,netIncome,-706301000.0,10582000.0,16187000.0,-9439000.0,-212000.0,0.0,12289000.0,16513000.0,24513000.0
,netIncomeRatio,-0.661924893232781,0.0100055691553889,0.0159065046961874,-0.0103042251799064,-0.000275178866263071,0.0,0.341218936554214,0.365930948898639,0.386165285610763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.47,0.04,0.05,-0.1,-0.04,0.0,0.081727,0.109819,0.163022
,EPSDiluted,-3.47,0.04,0.04,-0.13,-0.04,0.0,0.081727,0.109819,0.163022
,weightedAverageShsOut,203600000.0,187358000.0,176169000.0,168693000.0,152473000.0,152473000.0,150366000.0,150366000.0,150366000.0
,weightedAverageShsOutDil,203600000.0,187358000.0,177071000.0,168989000.0,152473000.0,152473000.0,150366000.0,150366000.0,150366000.0
