date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,989717000.0,1049587000.0,977950000.0,820078000.0,700594000.0,604268000.0,519476000.0,463537000.0,419919000.0,335169000.0,273937000.0,225951000.0,174207000.0,160379000.0,138742000.0,122220000.0,88374000.0,64047000.0,50871000.0,11745000.0,8092000.0,3045000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,1049587000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,469538000.0,379999000.0,346131000.0,318745000.0,278987000.0,231266000.0,198637000.0,179571000.0,138182000.0,117686000.0,103011000.0,77162000.0,64752000.0,56608000.0,53130000.0,50726000.0,34794000.0,23604000.0,16757000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,23581000.0,53355000.0,39335000.0,26787000.0,17303000.0,16491000.0,15989000.0,16203000.0,13449000.0,11109000.0,5419000.0,3034000.0,2729000.0,3004000.0,3161000.0,3336000.0,2609000.0,819000.0,1236000.0,278000.0,4182000.0,2112000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1133000000.0,1060000000.0,869000000.0,628000000.0,523000000.0,426000000.0,345000000.0,301000000.0,253000000.0,235000000.0,255000000.0,236000000.0,234000000.0,262000000.0,210000000.0,131000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,53355000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,188086000.0,385592000.0,249333000.0,117971000.0,63594000.0,46428000.0,37582000.0,25112000.0,21578000.0,18663000.0,38136000.0,46462000.0,97193000.0,149540000.0,119624000.0,66124000.0,36136000.0,32329000.0,27896000.0,35539000.0,32930000.0,6166000.0
