date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-01-31_FY,2012-01-31_FY,2011-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-216499000.0,465116000.0,414745000.0,384852000.0,215873000.0,150482000.0,65955000.0,16200000.0,25301000.0,-6272000.0,30998000.0
,depreciationAndAmortization,220390000.0,210720000.0,217884000.0,201103000.0,183586000.0,172099000.0,167580000.0,168200000.0,166786000.0,153070000.0,146759000.0
,deferredIncomeTax,-24959000.0,9070000.0,2519000.0,-30727000.0,-2919000.0,5909000.0,-30940000.0,-18000000.0,-6536000.0,-701000.0,886000.0
,stockBasedCompensation,55845000.0,43928000.0,35485000.0,27034000.0,15953000.0,11161000.0,6264000.0,10203000.0,2747000.0,5797000.0,2230000.0
,changeInWorkingCapital,871150000.0,-68688000.0,43356000.0,49312000.0,-114904000.0,-7972000.0,-58334000.0,-26899000.0,-233102000.0,358973000.0,-14169000.0
,accountsReceivables,26858000.0,-8816000.0,3482000.0,-19983000.0,-3489000.0,1263000.0,-8616000.0,1573000.0,-7814000.0,-1650000.0,-1168000.0
,inventory,36459000.0,176430000.0,-201621000.0,-50671000.0,81048000.0,5180000.0,-68658000.0,-39862000.0,2070000.0,-38033000.0,-30933000.0
,accountsPayables,104607000.0,-90899000.0,111023000.0,97003000.0,41543000.0,-23483000.0,78695000.0,42581000.0,224121000.0,85824000.0,50659000.0
,otherWorkingCapital,826620000.0,-44530000.0,24158000.0,-19198000.0,-68510000.0,46394000.0,54366000.0,112700000.0,139599000.0,372701000.0,13728000.0
,otherNonCashItems,0.0,119182000.0,71777000.0,59698000.0,30131000.0,39241000.0,26933000.0,73100000.0,31231000.0,39027000.0,31023000.0
,netCashProvidedByOperatingActivites,219181000.0,891725000.0,639653000.0,607250000.0,615916000.0,339402000.0,302335000.0,289400000.0,452509000.0,249983000.0,208704000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-273282000.0,-328357000.0,-295772000.0,-268194000.0,-187507000.0,-201787000.0,-220980000.0,-168267000.0,-166721000.0,-153373000.0,-132169000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-323080000.0,-228874000.0,-289777000.0,-202371000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240000.0
,otherInvestingActivites,0.0,326839000.0,226138000.0,295763000.0,209527000.0,7055000.0,4300000.0,3473000.0,-530000.0,-6157000.0,-28033000.0
,netCashUsedForInvestingActivites,-1070000.0,-324598000.0,-298508000.0,-262208000.0,-180351000.0,-194732000.0,-216506000.0,-164800000.0,-165816000.0,-158773000.0,-159962000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-400000000.0,-1294400000.0,-1220200000.0,-1215500000.0,-1560100000.0,-50000000.0,-2345870000.0,-36533000.0,-856317000.0,-2274544000.0,-246000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-288858000.0,-212568000.0,-280604000.0,-197887000.0,-199570000.0,-3933000.0,263200000.0,-7000.0,-6000.0,-251000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336000000.0,-1711000.0,-297917000.0,0.0
,otherFinancingActivites,0.0,31453000.0,-139201000.0,-3576000.0,-159042000.0,-66248000.0,-2675000.0,470608000.0,-459000.0,-30640000.0,-1227000.0
,netCashUsedProvidedByFinancingActivities,-13430000.0,-291627000.0,-368075000.0,-293353000.0,-374883000.0,-149104000.0,-193464000.0,-34900000.0,-279021000.0,-85760000.0,-43278000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,977202000.0,275500000.0,-26930000.0,51689000.0,60682000.0,-4434000.0,-107635000.0,89600000.0,7672000.0,5450000.0,5464000.0
,cashAtEndOfPeriod,1386858000.0,387774000.0,106356000.0,133286000.0,81597000.0,20915000.0,25349000.0,132900000.0,43336000.0,35664000.0,30214000.0
,cashAtBeginningOfPeriod,409656000.0,112274000.0,133286000.0,81597000.0,20915000.0,25349000.0,132984000.0,43300000.0,35664000.0,30214000.0,24750000.0
,operatingCashFlow,219181000.0,891725000.0,639653000.0,607250000.0,615916000.0,339402000.0,302335000.0,289400000.0,452509000.0,249983000.0,208704000.0
,capitalExpenditure,-273282000.0,-328357000.0,-295772000.0,-268194000.0,-187507000.0,-201787000.0,-220980000.0,-168267000.0,-166721000.0,-153373000.0,-132169000.0
,freeCashFlow,-54101000.0,563368000.0,343881000.0,339056000.0,428409000.0,137615000.0,81355000.0,121100000.0,285788000.0,96610000.0,76535000.0
