date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-12-27_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-276068.0,-7903000.0,-6419000.0,30019000.0,11725000.0,47704000.0,32561000.0,32200000.0,28300000.0,20600000.0,7300000.0,17600000.0,27100000.0,30700000.0,29362000.0,27400000.0,23400000.0,15400000.0,7900000.0,7724006.0,15480000.0,4380000.0,2238000.0
,depreciationAndAmortization,87557.0,91790000.0,95371000.0,92545000.0,86695000.0,77374000.0,64579000.0,58200000.0,55500000.0,55300000.0,56700000.0,57200000.0,51700000.0,43700000.0,34180000.0,26100000.0,21100000.0,16400000.0,13200000.0,10491058.0,8461000.0,5394000.0,5008000.0
,deferredIncomeTax,51502.0,-9640000.0,-18613000.0,-6478000.0,-11929000.0,2681000.0,-1990000.0,-1700000.0,1800000.0,2200000.0,-2200000.0,-1300000.0,6700000.0,-1900000.0,4722000.0,-3100000.0,3500000.0,3200000.0,1100000.0,1224469.0,0.0,0.0,0.0
,stockBasedCompensation,4330.0,3344000.0,4048000.0,4788000.0,4545000.0,4724000.0,4170000.0,3823000.0,3808000.0,3319000.0,4112000.0,6889000.0,6831000.0,6871000.0,0.0,2890000.0,80000.0,79000.0,79568000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-26547000.0,-16499000.0,-17065000.0,-7372000.0,32770000.0,-17196000.0,-4437000.0,-31500000.0,-1900000.0,17900000.0,-3600000.0,1900000.0,6500000.0,-7721000.0,-11479000.0,-9500000.0,-3500000.0,-3200000.0,-13857278.0,657278.0,0.0,0.0,0.0
,accountsReceivables,5601.0,2766000.0,2922000.0,-5130000.0,-3537000.0,4272000.0,-1279000.0,-2334000.0,-642000.0,-7802000.0,-1108000.0,908000.0,-848000.0,-1444000.0,0.0,-1244000.0,-1206000.0,486000.0,904802000.0,0.0,0.0,0.0,0.0
,inventory,2239.0,0.0,0.0,416000.0,-1218000.0,-2375000.0,-1949000.0,-3621000.0,-285000.0,-2003000.0,-1510000.0,-1403000.0,-1961000.0,-1018000.0,-1395000.0,-1063000.0,-1065000.0,-1068000.0,-424766000.0,-138626.0,0.0,0.0,0.0
,accountsPayables,-9566.0,-15490000.0,5685000.0,0.0,-22414000.0,1536000.0,12051000.0,17571000.0,-696000.0,2961000.0,4635000.0,1383000.0,-3879000.0,17158000.0,0.0,10675000.0,7856000.0,7233000.0,2722425000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-115646000.0,-89099000.0,-72600000.0,-55535000.0,-48163000.0,-80933000.0,-63737000.0,-59300000.0,-27800000.0,-25900000.0,-43800000.0,-40200000.0,-42100000.0,-48600000.0,-40879000.0,-29400000.0,-19900000.0,-16400000.0,-13200000.0,657278.0,0.0,0.0,0.0
,otherNonCashItems,0.0,-1281000.0,36917000.0,-2983000.0,33425000.0,705000.0,11421000.0,3700000.0,6900000.0,7000000.0,7100000.0,7800000.0,9000000.0,7300000.0,5776000.0,6200000.0,2100000.0,900000.0,4500000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,20233.0,57915000.0,126295000.0,156607000.0,98957000.0,140923000.0,123581000.0,113500000.0,94400000.0,95700000.0,70600000.0,90600000.0,91200000.0,93600000.0,78525000.0,65300000.0,54100000.0,40000000.0,30300000.0,25539171.0,9480000.0,7339000.0,8214000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-22132.0,-57309000.0,-50271000.0,-83531000.0,-163767000.0,-166284000.0,-107703000.0,-78876000.0,-59960000.0,-44085000.0,-34962000.0,-48469000.0,-83227000.0,-77798000.0,-95365000.0,-83825000.0,1101000.0,860000.0,920264000.0,-18675387.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-39966000.0,-2532000.0,-47511000.0,0.0,-3247000.0,0.0,0.0,-1248000.0,-29969000.0,-47854000.0,-41000000.0,0.0,0.0,0.0,-6295766000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-3450000.0,-1474000.0,0.0,-46078000.0,-40009000.0,-26884000.0,-5003000.0,-24304000.0,-32964000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-53580000.0,-48362000.0,0.0,-113335000.0,-126570000.0,-80883000.0,-50788000.0,24206000.0,33694000.0,0.0,0.0,0.0,0.0,-753000.0,0.0,0.0,0.0,0.0,-300000.0,-22156000.0,0.0,0.0
,netCashUsedForInvestingActivites,-21393.0,-57030000.0,-49836000.0,-83290000.0,-199379000.0,-169111000.0,-155278000.0,-78200000.0,-63300000.0,-43400000.0,-35100000.0,-49500000.0,-113100000.0,-125200000.0,-136863000.0,-83300000.0,-68100000.0,-53900000.0,-46200000.0,-16383179.0,-22156000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-247501.0,-261063000.0,289238000.0,-257215000.0,233642000.0,352550000.0,171817000.0,188783000.0,147049000.0,-3662000.0,-231943000.0,-235956000.0,-96486000.0,-126225000.0,0.0,-54857000.0,-12861000.0,-42057000.0,-58875664000.0,0.0,0.0,0.0,0.0
,commonStockIssued,28718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207000.0,0.0,0.0,17963000.0,42796967000.0,81024.0,0.0,0.0,0.0
