Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,69850294.1176,88108000.0,85972263.6445,89860703.8123,87261744.9664,92908830.8902,95808385.5799,66090470.8936
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,82139117.6471,151127384.6154,99520727.7065,-85720234.6041,-7772818.7919,-120085091.1691,212668103.4483,49439747.868
Capital Expenditure,-14447647.0588,645230.7692,-29582165.2252,-40490322.5806,-75184228.1879,-64959599.571,-101052899.6865,-49820912.1246
Acquisitions and disposals,-1108823.5294,-651076.9231,-114225767.969,-136095601.173,-100748657.7181,-30998927.4222,-52369905.9561,21588802.373
Investment purchases and sales,66115882.3529,121736000.0,40787354.6078,18999413.4897,15459060.4027,-17962817.3043,940047.0219,12869484.6125
Investing Cash flow,40545588.2353,107344615.3846,-111447658.813,-161614662.7566,-177902348.9933,-115261351.448,-156734717.8683,-31731182.7957
Issuance (repayment) of debt,-72698823.5294,-203208923.0769,61189979.1232,203763049.8534,240558389.2617,-50761172.685,47022335.4232,1629217.6492
Issuance (buybacks) of shares,40471470.5882,0.0,0.0,0.0,0.0,410231676.7966,2814263.3229,11321839.0805
Dividend payments,0.0,0.0,-9201610.4981,-30765689.1496,-37626510.0671,-31099749.7319,-33982366.7712,-20398591.0271
Financing Cash Flow,-88212647.0588,-239280307.6923,25577691.6194,169798240.4692,138355369.1275,299451197.7118,-8156347.9624,-26867630.7008
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,34472058.8235,19191692.3077,13650760.513,-77536656.8915,-47319798.6577,64104755.0947,47777037.6176,-9159065.6285
Free Cash Flow,67691470.5882,151772615.3846,69938562.4814,-126210557.1848,-82957046.9799,-185044690.7401,111615203.7618,-381164.2566
Net Cash/Marketcap,,,,,,,,
