date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-55238000.0,-26277000.0,-28868000.0,-11661000.0,-13858343.873224
,depreciationAndAmortization,614000.0,613000.0,87000.0,84000.0,114574.808422
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,21438000.0,2296000.0,4276000.0,817000.0,1505096.346998
,changeInWorkingCapital,25037000.0,79530000.0,3637000.0,2951153.931999,-6193116.185817
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,211000.0,645000.0,726000.0,0.0,0.0
,otherWorkingCapital,118264000.0,93227000.0,13697000.0,10060000.0,7108846.068001
,otherNonCashItems,-25742000.0,-77720000.0,-2339000.0,-2482153.931999,6206508.046542
,netCashProvidedByOperatingActivites,-33891000.0,-21558000.0,-23207000.0,-10291000.0,-12225280.857079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-79000.0,-102000.0,-329000.0,-13000.0,-3719.961312
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-17268000.0,0.0,-798000.0,0.0
,salesMaturitiesOfInvestments,12707000.0,0.0,341000.0,0.0,6134216.204151
,otherInvestingActivites,0.0,0.0,0.0,68000.0,78119.1875609998
,netCashUsedForInvestingActivites,12628000.0,-17370000.0,12000.0,-743000.0,6208615.4304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-537000.0,0.0,0.0,0.0,0.0
,commonStockIssued,58402000.0,93167000.0,25720000.0,13394000.0,5617885.57399
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,942000.0,10281000.0,2151000.0,324000.0,0.0
,netCashUsedProvidedByFinancingActivities,58807000.0,103448000.0,27871000.0,13718000.0,5617885.57399
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7000.0,23000.0,-8000.0,7000.0,-226917.640057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,37551000.0,64543000.0,4668000.0,2691000.0,-625697.492746
,cashAtEndOfPeriod,117393000.0,79842000.0,15299000.0,10631000.0,7932445.502567
,cashAtBeginningOfPeriod,79842000.0,15299000.0,10631000.0,7940000.0,8558142.995313
,operatingCashFlow,-33891000.0,-21558000.0,-23207000.0,-10291000.0,-12225280.857079
,capitalExpenditure,-79000.0,-102000.0,-329000.0,-13000.0,-3719.961312
,freeCashFlow,-33970000.0,-21660000.0,-23536000.0,-10304000.0,-12229000.818391
