Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,223037.0,104704.0,73059.0,58376.0
Stock-based compensation,1168616.0,874386.0,187306.0,56507.0
Operating Cash Flow,-6076269.0,-4947982.0,-2888288.0,-1978780.0
Capital Expenditure,-625608.0,-239848.0,-40903.0,-78982.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,19720000.0,-28737135.0,0.0,0.0
Investing Cash flow,19094392.0,-28976983.0,-40903.0,-78982.0
Issuance (repayment) of debt,-3324.0,7452369.0,0.0,0.0
Issuance (buybacks) of shares,322602.0,23256037.0,3718299.0,3802394.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,236697.0,30708406.0,3718299.0,4802394.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,13254820.0,-3216559.0,789108.0,2744632.0
Free Cash Flow,-6701877.0,-5187830.0,-2929191.0,-2057762.0
Net Cash/Marketcap,0.1021,0.1173,0.0819,0.0819
