Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,88254000.0,1535000.0,9762000.0
Short-term investments,0.0,0.0,0.0
Cash and short-term investments,88254000.0,1535000.0,9762000.0
Receivables,0.0,0.0,0.0
Inventories,0.0,0.0,0.0
Total current assets,90449000.0,1595000.0,10190000.0
Property Plant & Equipment Net,1097000.0,1509000.0,1776000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,1740000.0,1649000.0,1924000.0
Total assets,92189000.0,3244000.0,12114000.0
Payables,1050000.0,3356000.0,1074000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,4826000.0,9158000.0,2508000.0
Long-term debt,34400000.0,9921000.0,103000.0
Total debt,34400000.0,9921000.0,103000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,398000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,34930000.0,12807000.0,672000.0
Total liabilities,5356000.0,21965000.0,3180000.0
Other comprehensive income,197595000,0.0,0.0
Retained earnings (deficit),-110766000.0,-69323000.0,-41387000.0
Total shareholders equity,86833000.0,-68738000.0,-41083000.0
Investments,0.0,0.0,0.0
Net Debt,-53854000.0,8386000.0,-9659000.0
Other Assets,0.0,60000.0,428000.0
Other Liabilities,0.0,5802000.0,1434000.0
