date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,7253000000.0,6151000000.0,5729000000.0,5783000000.0,5982000000.0,5715000000.0,6241000000.0,6140000000.0,6012000000.0,6333000000.0,6378000000.0,6460000000.0,5476000000.0,5026000000.0,5465000000.0,5477000000.0,5388000000.0,4894000000.0,4230000000.0,2483000000.0,2282000000.0,1639000000.0,1190500000.0,1057600000.0,869100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3277000000.0,2797000000.0,2655000000.0,2605000000.0,2455000000.0,2350000000.0,2529000000.0,2534000000.0,2116000000.0,2041000000.0,1831000000.0,2080000000.0,1517000000.0,1466000000.0,1416000000.0,1279000000.0,1162000000.0,1107000000.0,993000000.0,522000000.0,505000000.0,339800000.0,236600000.0,230500000.0,190900000.0
,SellingAndMarketingExpenses,162000000.0,147000000.0,114000000.0,104000000.0,110000000.0,98000000.0,114000000.0,128000000.0,0.0,0.0,0.0,0.0,84000000.0,124000000.0,126000000.0,99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1758000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,6588000000.0,5208000000.0,4734000000.0,4681000000.0,4666000000.0,4475000000.0,4602000000.0,4896000000.0,4842000000.0,6278000000.0,8683000000.0,11218000000.0,6957000000.0,6340000000.0,5161000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,1457000000.0,1043000000.0,691000000.0,578000000.0,495000000.0,451000000.0,412000000.0,512000000.0,661000000.0,885000000.0,1314000000.0,2094000000.0,3018000000.0,3082000000.0,2030000000.0,1102000000.0,1086000000.0,1429000000.0,2276000000.0,1793000000.0,1333000000.0,1015900000.0,733400000.0,695900000.0,609800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,45000000.0,360000000.0,341000000.0,453000000.0,441000000.0,4000000.0,8000000.0,13000000.0,455000000.0,457000000.0,341000000.0,8000000.0,367000000.0,399000000.0,405000000.0,459000000.0,550000000.0,338000000.0,236000000.0,112000000.0,104000000.0,80500000.0,54200000.0,49700000.0,27600000.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
