date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,8530000000.0,9351000000.0,8047000000.0,6641000000.0,5762000000.0,5817000000.0,5685000000.0,4955000000.0,4117000000.0,2611000000.0,2237000000.0,2358000000.0,3267000000.0,3731000000.0,3640000000.0,3563000000.0,3094000000.0,2867236000.0,2820989000.0,2886605000.0,2918861000.0,2233600000.0,1220300000.0
,costOfRevenue,9093000000.0,5681000000.0,4683000000.0,3872000000.0,3359000000.0,3337000000.0,3253000000.0,2968000000.0,2530000000.0,1713000000.0,1579000000.0,1748000000.0,2164000000.0,2423000000.0,2351000000.0,2013000000.0,1757000000.0,1686658000.0,1609164000.0,1847135000.0,1502160000.0,1128100000.0,619600000.0
,grossProfit,3183000000.0,3670000000.0,3364000000.0,2769000000.0,2403000000.0,2480000000.0,2432000000.0,1987000000.0,1587000000.0,898000000.0,658000000.0,610000000.0,1103000000.0,1308000000.0,1289000000.0,1550000000.0,1337000000.0,1180578000.0,1211825000.0,1039470000.0,1416701000.0,1105500000.0,600700000.0
,grossProfitRatio,0.373153575615475,0.392471393433857,0.418043991549646,0.416955277819606,0.417042693509198,0.426336599621798,0.427792436235708,0.401009081735621,0.385474860335196,0.343929528916124,0.29414394278051,0.258693808312129,0.337618610345883,0.350576253015277,0.354120879120879,0.435026662924502,0.432126696832579,0.411747759863506,0.429574521559637,0.360101226180929,0.485360899337104,0.494940902578797,0.492256002622306
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,979000000.0,1092000000.0,1038000000.0,903000000.0,719000000.0,714000000.0,758000000.0,642000000.0,588000000.0,407000000.0,367000000.0,408000000.0,528000000.0,595000000.0,613000000.0,596000000.0,497000000.0,451347000.0,438918000.0,441751000.0,454330000.0,352600000.0,195600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,10000000.0,6000000.0,5000000.0,5000000.0,12000000.0,14000000.0,5000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,979000000.0,1499000000.0,1346000000.0,1162000000.0,974000000.0,982000000.0,1031000000.0,888000000.0,786000000.0,464000000.0,427000000.0,465000000.0,586000000.0,649000000.0,663000000.0,665000000.0,703000000.0,808811000.0,746132000.0,548514000.0,868762000.0,696100000.0,408000000.0
,costAndExpenses,10072000000.0,7180000000.0,6029000000.0,5034000000.0,4333000000.0,4319000000.0,4284000000.0,3856000000.0,3316000000.0,2177000000.0,2006000000.0,2213000000.0,2750000000.0,3072000000.0,3014000000.0,2678000000.0,2460000000.0,2495469000.0,2355296000.0,2395649000.0,2370922000.0,1824200000.0,1027600000.0
,interestExpense,-669000000.0,648000000.0,481000000.0,464000000.0,511000000.0,567000000.0,555000000.0,478000000.0,516000000.0,0.0,0.0,230000000.0,183000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1988000000.0,407000000.0,308000000.0,259000000.0,255000000.0,268000000.0,273000000.0,246000000.0,198000000.0,57000000.0,449000000.0,57000000.0,513000000.0,54000000.0,50000000.0,454000000.0,378000000.0,393201000.0,384849000.0,106763000.0,414432000.0,343500000.0,212400000.0
,EBITDA,3788000000.0,2578000000.0,2326000000.0,1866000000.0,1684000000.0,1766000000.0,1674000000.0,1345000000.0,999000000.0,491000000.0,680000000.0,202000000.0,1030000000.0,713000000.0,676000000.0,1339000000.0,1012000000.0,764968000.0,850542000.0,597719000.0,962371000.0,752900000.0,405100000.0
,EBITDARatio,0.444079718640094,0.275692439311304,0.289051820554244,0.280981779852432,0.292259632072197,0.303592917311329,0.294459102902375,0.271442986881937,0.242652416808356,0.188050555342781,0.303978542691104,0.085665818490246,0.315273951637588,0.191101581345484,0.185714285714286,0.375806904294134,0.327084680025857,0.266796315336442,0.301504897750399,0.207066432712477,0.329707718181852,0.337079154727794,0.33196754896337
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1800000000.0,2171000000.0,2018000000.0,1607000000.0,1429000000.0,1498000000.0,1401000000.0,1099000000.0,801000000.0,434000000.0,231000000.0,145000000.0,517000000.0,659000000.0,626000000.0,885000000.0,634000000.0,371767000.0,465693000.0,490956000.0,547939000.0,409400000.0,192700000.0
,operatingIncomeRatio,0.211019929660023,0.232167682600791,0.250776686964086,0.2419816292727,0.24800416522041,0.257521058965102,0.246437994722955,0.221796165489405,0.194559145008501,0.166219839142091,0.103263299061243,0.0614927905004241,0.158249158249158,0.176628249798982,0.171978021978022,0.248386191411732,0.204912734324499,0.129660411629876,0.165081466109935,0.170080769623831,0.187723567514863,0.183291547277937,0.1579119888552
,totalOtherIncomeExpensesNet,-8000000.0,-9000000.0,-61000000.0,-95000000.0,-9000000.0,32000000.0,4000000.0,-16000000.0,-197000000.0,-35000000.0,-31000000.0,-32000000.0,-1147000000.0,115000000.0,0.0,9000000.0,-381000000.0,-429924000.0,-275275000.0,-35343000.0,1836000.0,-27800000.0,-50200000.0
,incomeBeforeTax,1139000000.0,1514000000.0,1476000000.0,1048000000.0,909000000.0,963000000.0,850000000.0,605000000.0,88000000.0,164000000.0,-63000000.0,-107000000.0,-813000000.0,578000000.0,405000000.0,310000000.0,-88000000.0,-303222000.0,-101384000.0,214550000.0,301496000.0,241800000.0,78300000.0
,incomeBeforeTaxRatio,0.133528722157093,0.161907817345738,0.183422393438549,0.157807559102545,0.157757723012843,0.165549252191851,0.149516270888303,0.122098890010091,0.0213747874666019,0.0628111834546151,-0.0281627179257935,-0.0453774385072095,-0.248852157943067,0.154918252479228,0.111263736263736,0.0870053325849004,-0.0284421460892049,-0.105754113020344,-0.035939168851775,0.0743260681665832,0.103292345884234,0.108255730659026,0.0641645497008932
,incomeTaxExpense,249000000.0,340000000.0,380000000.0,-298000000.0,343000000.0,378000000.0,310000000.0,218000000.0,13000000.0,63000000.0,-41000000.0,-47000000.0,-109000000.0,215000000.0,156000000.0,123000000.0,-4000000.0,-58912000.0,8102000.0,91977000.0,125121000.0,99100000.0,43500000.0
,netIncome,890000000.0,1174000000.0,1096000000.0,1346000000.0,566000000.0,585000000.0,540000000.0,387000000.0,75000000.0,101000000.0,-26000000.0,-62000000.0,-704000000.0,362000000.0,224000000.0,187000000.0,-84000000.0,-244310000.0,-397825000.0,111256000.0,176375000.0,142700000.0,13500000.0
