Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,58384000.0,51107000.0,45018000.0,36898000.0,29913000.0,18213000.0,1706000.0,
Revenue Growth,0.1424,0.1353,0.2201,0.2335,0.6424,9.6758,,
Cost of Revenue,10630000.0,13412000.0,12124000.0,9814000.0,7603000.0,4296000.0,324000.0,
Gross Profit,47754000.0,37695000.0,32894000.0,27084000.0,22310000.0,13917000.0,1382000.0,
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG&A Expense,3573000.0,3587000.0,3200000.0,2860000.0,2823000.0,2359000.0,287000.0,
Operating Expenses,3584000.0,3379000.0,3606000.0,2943000.0,2893000.0,2359000.0,287000.0,
Operating Income,44170000.0,34316000.0,29288000.0,24141000.0,19417000.0,11558000.0,1095000.0,
Interest Expense,12270000.0,8312000.0,6782000.0,5400000.0,4342000.0,2908000.0,305000.0,
Earnings before Tax,5848000.0,12152000.0,24365000.0,17892000.0,13909000.0,9766000.0,950000.0,
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income,5848000.0,12152000.0,24365000.0,17892000.0,13909000.0,9766000.0,950000.0,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Income Com,5848000.0,12152000.0,24365000.0,17892000.0,13909000.0,9766000.0,950000.0,
EPS,0.29,0.65,1.68,1.53,1.45,1.28,0.18,
EPS Diluted,0.29,0.65,1.68,1.53,1.45,1.28,0.18,
Weighted Average Shs Out,20444564.0,20239957.0,16577500.0,12863472.0,9517910.0,10003072.0,5750103.0,
Weighted Average Shs Out (Dil),20337000.0,18625000.0,14546000.0,11683000.0,9596000.0,7624000.0,5386000.0,
Dividend per Share,1.4,1.4,1.4,1.4,1.36,1.36,0.34,0.0
Gross Margin,0.8179,0.7376,0.7307,0.734,0.7458,0.7641,0.8101,
EBITDA Margin,0.31,0.4,0.692,0.631,0.61,0.696,0.736,
EBIT Margin,0.3103,0.4004,0.6919,0.6313,0.6101,0.6959,0.7356,
Profit Margin,0.1,0.238,0.541,0.485,0.465,0.536,0.557,
Free Cash Flow margin,-0.944,-1.3612,-1.1523,-2.2425,-0.385,-3.4528,-77.2497,
EBITDA,18118000.0,20464000.0,31147000.0,23292000.0,18251000.0,12674000.0,1255000.0,
EBIT,18118000.0,20464000.0,31147000.0,23292000.0,18251000.0,12674000.0,1255000.0,
Consolidated Income,5848000.0,12152000.0,24365000.0,17892000.0,13909000.0,9766000.0,950000.0,
Earnings Before Tax Margin,0.1002,0.2378,0.5412,0.4849,0.465,0.5362,0.5569,
Net Profit Margin,0.1002,0.2378,0.5412,0.4849,0.465,0.5362,0.5569,
