date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,1938000000.0,2130000000.0,2265000000.0,2209000000.0
,costOfRevenue,1778000000.0,1892000000.0,1550000000.0,1713000000.0
,grossProfit,160000000.0,238000000.0,715000000.0,496000000.0
,grossProfitRatio,0.0825593395252838,0.111737089201878,0.315673289183223,0.224535989135355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,15000000.0,17000000.0,16000000.0
,GeneralAndAdministrativeExpenses,156000000.0,167000000.0,195000000.0,200000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0
,otherExpenses,72000000.0,10000000.0,6000000.0,10000000.0
,operatingExpenses,228000000.0,192000000.0,218000000.0,228000000.0
,costAndExpenses,2006000000.0,2117000000.0,2396000000.0,2022000000.0
,interestExpense,64000000.0,53000000.0,53000000.0,100000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,114000000.0,110000000.0,132000000.0,127000000.0
,EBITDA,46000000.0,123000000.0,1000000.0,314000000.0
,EBITDARatio,0.0237358101135191,0.0577464788732394,0.000441501103752759,0.142145767315527
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-68000000.0,13000000.0,-131000000.0,187000000.0
,operatingIncomeRatio,-0.0350877192982456,0.00610328638497653,-0.0578366445916115,0.0846536894522408
,totalOtherIncomeExpensesNet,27000000.0,8000000.0,6000000.0,39000000.0
,incomeBeforeTax,-93000000.0,-20000000.0,-165000000.0,186000000.0
,incomeBeforeTaxRatio,-0.0479876160990712,-0.00938967136150235,-0.0728476821192053,0.0842009959257583
,incomeTaxExpense,-12000000.0,150000000.0,-8000000.0,50000000.0
,netIncome,-105000000.0,-175000000.0,-163000000.0,134000000.0
,netIncomeRatio,-0.0541795665634675,-0.0821596244131455,-0.0719646799116998,0.0606609325486646
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.05,-1.64319,-1.53195,1.25586
,EPSDiluted,-1.05,-1.64319,-1.53195,1.25586
,weightedAverageShsOut,100000000.0,106500000.0,106400000.0,106700000.0
,weightedAverageShsOutDil,100000000.0,106500000.0,106400000.0,106700000.0
