date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,2268200000.0,3452600000.0,3497500000.0,3763800000.0,3474300000.0,3930300000.0,5791100000.0,5421400000.0,4657300000.0,3134900000.0,2190800000.0,1846600000.0,2489000000.0,1637800000.0,1641000000.0,1289072000.0,539616000.0,430381000.0,316350000.0,306760000.0
,costOfRevenue,2058100000.0,3000900000.0,3060800000.0,3265600000.0,3088000000.0,3393900000.0,5261400000.0,5011400000.0,4144100000.0,2860800000.0,1992000000.0,1673500000.0,2235100000.0,1456500000.0,1436100000.0,1148715000.0,501284000.0,385396000.0,268911000.0,272523000.0
,grossProfit,210100000.0,451700000.0,436700000.0,498200000.0,386300000.0,536400000.0,529700000.0,410000000.0,513200000.0,274100000.0,198800000.0,173100000.0,253900000.0,181300000.0,204900000.0,140357000.0,38332000.0,44985000.0,47439000.0,34237000.0
,grossProfitRatio,0.0926285160038797,0.130828940508602,0.124860614724803,0.132366225623041,0.111187865181475,0.136478131440348,0.0914679421871493,0.0756262220090752,0.110192600863161,0.0874350059013047,0.0907431075406244,0.0937398462038341,0.102008838891121,0.110697276834778,0.124862888482633,0.10888220363176,0.071035699460357,0.104523666239913,0.149957325746799,0.111608423523276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,202100000.0,280200000.0,278000000.0,300600000.0,349200000.0,222400000.0,283700000.0,239600000.0,177844000.0,142000000.0,125300000.0,104400000.0,123600000.0,77300000.0,80900000.0,69846000.0,47056000.0,9432000.0,9066000.0,7844000.0
,SellingAndMarketingExpenses,47800000.0,53000000.0,58000000.0,65000000.0,0.0,146000000.0,149000000.0,62000000.0,41556000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2500000.0,-3500000.0,-17400000.0,3300000.0,1700000.0,10800000.0,14200000.0,16800000.0,7800000.0,6800000.0,2000000.0,1400000.0,1600000.0,2900000.0,900000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,276200000.0,329700000.0,318600000.0,368900000.0,412300000.0,485800000.0,446900000.0,318400000.0,227249000.0,148838000.0,127259000.0,105742000.0,125143000.0,-81586000.0,81807000.0,72339000.0,50204000.0,47589000.0,38311000.0,43393000.0
,costAndExpenses,2334300000.0,3373500000.0,3436900000.0,3605800000.0,3606300000.0,3880800000.0,5834200000.0,5344400000.0,4371400000.0,3024700000.0,2119300000.0,1779200000.0,2361200000.0,1537000000.0,1520900000.0,1221054000.0,551488000.0,432985000.0,307222000.0,315916000.0
,interestExpense,125900000.0,134600000.0,155500000.0,183100000.0,161700000.0,104900000.0,110800000.0,96800000.0,85573000.0,-67000000.0,30497000.0,33000.0,33938000.0,4717000.0,9030000.0,22961000.0,9869000.0,9493000.0,7435000.0,6235000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,105100000.0,110100000.0,118100000.0,154800000.0,152000000.0,122600000.0,138600000.0,117800000.0,91700000.0,63000000.0,60300000.0,61700000.0,59300000.0,14600000.0,11800000.0,10386000.0,6927000.0,0.0,0.0,0.0
,EBITDA,39000000.0,189200000.0,178700000.0,312800000.0,20000000.0,172100000.0,95500000.0,194800000.0,377600000.0,173200000.0,131800000.0,129100000.0,187100000.0,115400000.0,132000000.0,78404000.0,-4945000.0,-9770000.0,5540000.0,-11263000.0
,EBITDARatio,0.0171942509478882,0.0547992817007473,0.0510936383130808,0.0831074977416441,0.00575655527732205,0.0437880060046307,0.0164908221236035,0.0359316781643118,0.0810770188735963,0.0552489712590513,0.0601606719006756,0.0699122712011264,0.0751707513057453,0.070460373671999,0.0804387568555759,0.0608220487296288,-0.00916392397556781,-0.0227008162535056,0.0175122490911965,-0.0367159994784196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
