Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,93017703.7037,129596839.7486,23149676.3393,24804036.1533
Short-term investments,0.0,0.0,35308854.1667,0.0
Cash and short-term investments,93017703.7037,129596839.7486,58458530.506,24804036.1533
Receivables,286621.4815,430533.3857,600779.0179,221475.0542
Inventories,0.0,0.0,0.0,0.0
Total current assets,93120356.2963,130126311.0762,59096305.8036,25172798.2646
Property, Plant & Equipment Net,148622498.5185,123641499.6072,84113168.1548,47956647.867
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,149003765.9259,123667365.2789,84130171.131,47969229.2119
Total assets,242124122.2222,253793676.3551,143226476.9345,73142027.4765
Payables,4419941.4815,2282151.6104,1673297.619,722911.786
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,4827639.2593,2367973.2914,1806639.881,722911.786
Long-term debt,102363617.7778,134618983.5035,52687351.9345,0.0
Total debt,102363617.7778,134618983.5035,52687351.9345,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,147678.5185,220534.1712,101627.9762,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,102536045.9259,134897262.3723,52873508.1845,0.0
Total liabilities,107363685.1852,137265235.6638,54680148.0655,722911.786
Other comprehensive income,72351.8519,0.0,0.0,0.0
Retained earnings (deficit),-63068954.8148,-69158201.0998,-24362809.5238,-12580579.1757
Total shareholders equity,122440570.3704,107087865.6716,81843425.5952,72419115.6905
Investments,0.0,0.0,35308854.1667,0.0
Net Debt,9345914.0741,,,
Other Assets,-1065363.4125,,,
Other Liabilities,407697.7778,85821.681,133342.262,0.0
