date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-12-31_FY,1991-12-31_FY
,revenue,20311100000.0,17592900000.0,16068000000.0,14091000000.0,12157400000.0,10824000000.0,8024900000.0,6259300000.0,4354000000.0,3636800000.0,4400200000.0,3657600000.0,6646100000.0,11296500000.0,15051300000.0,13863700000.0,10840800000.0,8728100000.0,6738831000.0,4455514000.0,3653695000.0,3156200000.0,2176900000.0,837300000.0,547300000.0,437400000.0,393300000.0,190100000.0,182600000.0,124100000.0
,costOfRevenue,15373200000.0,13720900000.0,12398100000.0,11042800000.0,9502600000.0,8535700000.0,6268600000.0,4853500000.0,3492400000.0,3023300000.0,3627600000.0,3538700000.0,8281800000.0,10485100000.0,11418300000.0,10140300000.0,8197300000.0,6805791000.0,5364428000.0,3527142000.0,2916617000.0,2539900000.0,1755800000.0,680900000.0,446500000.0,357700000.0,324900000.0,155200000.0,150300000.0,100000000.0
,grossProfit,4937900000.0,3872000000.0,3669900000.0,3048200000.0,2654800000.0,2288300000.0,1756300000.0,1405800000.0,861600000.0,613500000.0,772600000.0,118900000.0,-1635700000.0,811400000.0,3633000000.0,3723400000.0,2643500000.0,1922309000.0,1374403000.0,928372000.0,737078000.0,616300000.0,421100000.0,156400000.0,100800000.0,79700000.0,68400000.0,34900000.0,32300000.0,24100000.0
,grossProfitRatio,0.243113371506221,0.220088785817006,0.228398058252427,0.216322475338869,0.218369059173837,0.211409830007391,0.218856309735947,0.224593804419024,0.197887000459348,0.168692256929169,0.175582928048725,0.0325076552930884,-0.246114262499812,0.0718275572079848,0.241374499212693,0.268571881965132,0.243847317541141,0.220243695649683,0.20395273304821,0.208364736369362,0.201734955982916,0.195266459666688,0.193440213147136,0.186790875432939,0.184176868262379,0.182213077274806,0.173913043478261,0.183587585481326,0.176889375684556,0.1941982272361
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2047800000.0,1832500000.0,1676800000.0,1471600000.0,1320300000.0,1186000000.0,965400000.0,766300000.0,614100000.0,556300000.0,599200000.0,601100000.0,891900000.0,1295300000.0,1658800000.0,1374200000.0,1080000000.0,915351000.0,714540000.0,479400000.0,395874000.0,322100000.0,231600000.0,89500000.0,53900000.0,44500000.0,39100000.0,20800000.0,17800000.0,13100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,32700000.0,31400000.0,45300000.0,11000000.0,12700000.0,18400000.0,13100000.0,14900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
