date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1555400000.0,1106000000.0,782400000.0,560873000.0,488782000.0,522789000.0,450138000.0,312745000.0,281888000.0,273384000.0,286171000.0,234786000.0,178554000.0,182915000.0,152732000.0,130688000.0,83494000.0,55769000.0,78541000.0,45309000.0
,costOfRevenue,524000000.0,433500000.0,322300000.0,195707000.0,131284000.0,124295000.0,118412000.0,62127000.0,46077000.0,42171000.0,47114000.0,46262000.0,34081000.0,40309000.0,24125000.0,31603000.0,30102000.0,0.0,24569000.0,0.0
,grossProfit,1031400000.0,672500000.0,460100000.0,365166000.0,357498000.0,398494000.0,331726000.0,250618000.0,235811000.0,231213000.0,239057000.0,188524000.0,144473000.0,142606000.0,128607000.0,99085000.0,53392000.0,0.0,53972000.0,0.0
,grossProfitRatio,0.663109168059663,0.608047016274864,0.588062372188139,0.651067175635126,0.731405820999955,0.762246336476093,0.736942893068348,0.801349342115781,0.836541463276195,0.845744447370731,0.835364170373658,0.80296099426712,0.809127770870437,0.779629882732417,0.842043579603488,0.758179786973555,0.63947109971974,0.0,0.687182490673661,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,234500000.0,226200000.0,142800000.0,97384000.0,108290000.0,153997000.0,150829000.0,119933000.0,120226000.0,124832000.0,89295000.0,74588000.0,59470000.0,53958000.0,45501000.0,18381000.0,10117000.0,0.0,2808000.0,0.0
,GeneralAndAdministrativeExpenses,303300000.0,273500000.0,202500000.0,143497000.0,143686000.0,148458000.0,122841000.0,87883000.0,76018000.0,74282000.0,76205000.0,73786000.0,55076000.0,55555000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
