date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,38108160000.0,35960784000.0,14265370000.0,5956596000.0,5320413000.0,3226537000.0,1299447000.0,518718000.0,1045131000.0,1907640950.0,1898386824.0,971027394.0,1142427035.0,750144214.0,469364841.0,575104650.0
,costOfRevenue,16815404000.0,18956674000.0,6486698000.0,2742147000.0,3151731000.0,1749948000.0,846045000.0,510430000.0,963574000.0,1508109805.0,1630135214.0,886903809.0,954146404.0,633946445.0,422152805.0,536980542.0
,grossProfit,21292756000.0,17004110000.0,7778672000.0,3214449000.0,2168682000.0,1476589000.0,453402000.0,8288000.0,81557000.0,399531145.0,268251610.0,84123585.0,188280631.0,116197769.0,47212036.0,38124108.0
,grossProfitRatio,0.558745318587935,0.472851481769697,0.54528357834392,0.53964529405721,0.407615348658084,0.457638948507332,0.348919194087947,0.0159778530916606,0.0780351936742858,0.209437286927606,0.141305031518697,0.0866335857461916,0.164807576529384,0.154900573558246,0.100587074011366,0.0662907316085864
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,2972603000.0,1667316000.0,929769000.0,512248000.0,306795000.0,291708000.0,164367000.0,104682000.0,106083000.0,64481789.0,48836232.0,47388026.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85033000.0,-19349576.0,-22918171.0,6953711.0,4090940.0,133256743.0,890931.0,12475097.0
