date,,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,35412000.0,25573000.0,38551000.0,678000.0,767000.0,123000.0
,costOfRevenue,6783000.0,16387000.0,3139000.0,365000.0,333000.0,108000.0
,grossProfit,28629000.0,9186000.0,35412000.0,313000.0,434000.0,15000.0
,grossProfitRatio,0.808454761097933,0.359206976107613,0.918575393634406,0.46165191740413,0.565840938722295,0.121951219512195
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,6855000.0,15126000.0,30462000.0,24964000.0,19985000.0,10925000.0
,GeneralAndAdministrativeExpenses,28780000.0,28897000.0,27342000.0,19819000.0,17938000.0,8572000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3865000.0,1821000.0,106000.0,84000.0,72000.0,1000.0
,operatingExpenses,39500000.0,45844000.0,57910000.0,44867000.0,37995000.0,19498000.0
,costAndExpenses,47300000.0,70029000.0,69370000.0,90174000.0,42376000.0,19986000.0
,interestExpense,3391000.0,3481000.0,3396000.0,1585000.0,1060000.0,432000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2008000.0,1674000.0,1469000.0,1969000.0,2084000.0,395000.0
,EBITDA,-9880000.0,-42782000.0,-29350000.0,-87527000.0,-39525000.0,-19468000.0
,EBITDARatio,-0.279001468428781,-1.67293630000391,-0.76132914840082,-129.09587020649,-51.5319426336375,-158.276422764228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-11888000.0,-44456000.0,-30819000.0,-89496000.0,-41609000.0,-19863000.0
,operatingIncomeRatio,-0.335705410595278,-1.7383959644938,-0.799434515317372,-132.0,-54.2490221642764,-161.487804878049
,totalOtherIncomeExpensesNet,-2834000.0,-3054000.0,-2756000.0,3744000.0,1350000.0,121000.0
,incomeBeforeTax,-14722000.0,-47510000.0,-33575000.0,-85752000.0,-40259000.0,-19742000.0
,incomeBeforeTaxRatio,-0.415734779170903,-1.85781879325851,-0.870924230240461,-126.477876106195,-52.4889178617992,-160.50406504065
,incomeTaxExpense,0.0,0.0,0.0,-1698000.0,-1443000.0,-15455000.0
,netIncome,-14722000.0,-47510000.0,-33575000.0,-84054000.0,-38816000.0,-4287000.0
,netIncomeRatio,-0.415734779170903,-1.85781879325851,-0.870924230240461,-123.973451327434,-50.6075619295958,-34.8536585365854
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.304947711368669,-1.02995571233794,-0.872387699019046,-2.42174672898236,-1.1183586864656,-0.123516170879998
,EPSDiluted,-0.31587628043128,-1.17325151507122,-0.951855044284578,-2.44659337908531,-1.30397556335819,-0.387634679767821
,weightedAverageShsOut,48277129.0,46128197.0,38486329.0,34708006.0,34708006.0,34708006.0
,weightedAverageShsOutDil,46606855.0,40494301.0,35273228.0,34355525.0,29767429.0,11059382.0
