Date,2018-06,2017-06,2016-06,2015-06,2014-04
Revenue,104000000.0,103000000.0,43000000.0,43000000.0,000000.0
Revenue Growth,,,,,
Cost of Revenue,000000.0,41000000.0,12000000.0,11000000.0,000000.0
Gross Profit,104000000.0,62000000.0,31000000.0,33000000.0,000000.0
R&D Expenses,,,,,
SG&A Expense,56000000.0,46000000.0,27000000.0,23000000.0,000000.0
Operating Expenses,127000000.0,60000000.0,33000000.0,32000000.0,000000.0
Operating Income,-23000000.0,2000000.0,-2000000.0,1000000.0,000000.0
Interest Expense,1000000.0,1000000.0,1000000.0,0000000.0,000000.0
Earnings before Tax,-63000000.0,11000000.0,8000000.0,9000000.0,000000.0
Income Tax Expense,-2000000.0,1000000.0,1000000.0,1000000.0,000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-62000000.0,10000000.0,7000000.0,8000000.0,000000.0
Preferred Dividends,,,,,
Net Income Com,-62000000.0,10000000.0,7000000.0,8000000.0,000000.0
EPS,-0.54,0.12,0.12,0.14,61
EPS Diluted,-0.54,0.11,0.11,0.14,61
Weighted Average Shs Out,116000000.0,89000000.0,61000000.0,55000000.0,
Weighted Average Shs Out (Dil),116000000.0,91000000.0,65000000.0,55000000.0,
Dividend per Share,,,,,
Gross Margin,1,0.60194174757282,0.72093023255814,0.76744186046512,
EBITDA Margin,-0.53846153846154,0.13592233009709,0.2093023255814,0.23255813953488,
EBIT Margin,-0.60576923076923,0.11650485436893,0.2093023255814,0.2093023255814,
Profit Margin,-0.59615384615385,0.097087378640777,0.16279069767442,0.18604651162791,
Free Cash Flow margin,,,,,
EBITDA,-56000000.0,14000000.0,9000000.0,10000000.0,000000.0
EBIT,-63000000,12000000,9000000,9000000,0
Consolidated Income,-62000000.0,10000000.0,7000000.0,8000000.0,000000.0
Earnings Before Tax Margin,-0.60576923076923,0.10679611650485,0.18604651162791,0.2093023255814,
Net Profit Margin,-0.59615384615385,0.097087378640777,0.16279069767442,0.18604651162791,
