Date,2018-12-31,2017-12-31,2016-12-31
Revenue,97199000.0,0.0,70121000.0
Revenue Growth,0.0,-1,
Cost of Revenue,0.0,0.0,11136000.0
Gross Profit,0.0,0.0,58985000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,11912000.0,0.0,6114000.0
Operating Expenses,34017000.0,532.0,41954000.0
Operating Income,63182000.0,-532.0,17031000.0
Interest Expense,2350000.0,0.0,3096000.0
Earnings before Tax,102260000.0,0.0,14711000.0
Income Tax Expense,3292000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,69000.0
Net Income - Discontinued ops,0.0,0.0,-22000.0
Net Income,90125000.0,-532.0,14711000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,90125000.0,-532.0,14711000.0
EPS,0.2,-0.0,0.0
EPS Diluted,0.2,-0.0,0.0
Weighted Average Shs Out,45855000.0,6250000.0,7188000.0
Weighted Average Shs Out (Dil),45855000.0,6250000.0,
Dividend per Share,0.0949950932287,0.0,0.0
Gross Margin,0.0,0.0,0.8412
EBITDA Margin,0.654728958117,0.0,0.254
EBIT Margin,0.650027263655,0.0,0.2539
Profit Margin,0.927221473472,0.0,0.21
Free Cash Flow margin,0.80130454017,0.0,0.6595
EBITDA,63639000.0,-532.0,17807000.0
EBIT,63182000.0,-532.0,17807000.0
Consolidated Income,90125000.0,-532.0,14780000.0
Earnings Before Tax Margin,1.05206843692,0.0,0.2098
Net Profit Margin,0.927221473472,0.0,0.2098
