date,,2021-01-29_FY,2020-01-31_FY,2019-02-01_FY,2018-02-02_FY,2017-02-03_FY,2016-01-29_FY,2015-01-30_FY,2014-01-31_FY,2013-02-01_FY,2012-02-03_FY,2011-01-28_FY,2010-01-29_FY,2009-01-30_FY,2008-02-01_FY,2007-02-02_FY,2006-02-03_FY,2005-01-28_FY,2004-01-30_FY,2003-01-31_FY,2002-02-01_FY,2001-02-02_FY,2000-01-28_FY,1999-01-29_FY,1998-01-30_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY,1989-01-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,33746839000.0,27753973000.0,25625043000.0,23470967000.0,21986598000.0,20368562000.0,18909588000.0,17504167000.0,16022000000.0,14807000000.0,13035000000.0,11796000000.0,10458000000.0,9495000000.0,9170000000.0,8582000000.0,7661000000.0,6872000000.0,6100404000.0,5323000000.0,4551000000.0,3888000000.0,3221000000.0,2627000000.0,2134398000.0,1764188000.0,1448609000.0,1133000000.0,920700000.0,754400000.0,653200000.0,615100000.0,613000000.0,588400000.0,564800000.0,584400000.0
,costOfRevenue,23027977000.0,19264912000.0,17821173000.0,16249608000.0,15203960000.0,14062471000.0,13107081000.0,12068425000.0,10937000000.0,10109000000.0,8858000000.0,8107000000.0,7397000000.0,6852000000.0,6802000000.0,6117000000.0,5398000000.0,4854000000.0,4376138000.0,3813000000.0,3300000000.0,2790000000.0,2315000000.0,1885000000.0,1529603000.0,1260569000.0,1027930000.0,803500000.0,645400000.0,532200000.0,459300000.0,428400000.0,432800000.0,416600000.0,403500000.0,407400000.0
,grossProfit,10718862000.0,8489061000.0,7803870000.0,7221359000.0,6782638000.0,6306091000.0,5802507000.0,5435742000.0,5085000000.0,4698000000.0,4177000000.0,3690000000.0,3061000000.0,2643000000.0,2368000000.0,2465000000.0,2263000000.0,2018000000.0,1724266000.0,1509000000.0,1251000000.0,1098000000.0,906000000.0,742000000.0,604795000.0,503619000.0,420679000.0,329500000.0,275300000.0,222200000.0,193900000.0,186700000.0,180200000.0,171800000.0,161300000.0,177000000.0
,grossProfitRatio,0.31762565969512,0.305868316582999,0.304540757258437,0.307671984712006,0.308489653560774,0.309599224530431,0.306855284208202,0.310539884588624,0.317376107851704,0.317282366448301,0.320444955887994,0.312817904374364,0.292694587875311,0.278357030015798,0.258233369683751,0.287229084129574,0.295392246443023,0.293655413271246,0.282647837749762,0.283486755588954,0.274884640738299,0.282407407407407,0.281279105867743,0.282451465550057,0.283356243774591,0.285467875305806,0.29040203395119,0.290820829655781,0.299011621592267,0.294538706256628,0.296846295162278,0.303527881645261,0.293964110929853,0.291978246091095,0.285587818696884,0.302874743326489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,7164097000.0,6186757000.0,5683464000.0,5205741000.0,4712889000.0,4353797000.0,4033414000.0,3699557000.0,3430000000.0,3207000000.0,2902000000.0,2737000000.0,2449000000.0,2285000000.0,2120000000.0,1903000000.0,1706000000.0,1497000000.0,1296542000.0,1136000000.0,935000000.0,748000000.0,617000000.0,507000000.0,415119000.0,354712000.0,299592000.0,245800000.0,206200000.0,177700000.0,159300000.0,154800000.0,151700000.0,146600000.0,140900000.0,130400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,1019000.0,3502000.0,0.0,326000.0,0.0,-18871000.0,29956000.0,60615000.0,15101000.0,55542000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
