date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,9990000.0,-9570000.0,15380000.0,15140000.0,17651000.0
,depreciationAndAmortization,42959000.0,43783000.0,9117000.0,7429000.0,8643000.0
,deferredIncomeTax,-1677000.0,-3957000.0,2931000.0,6425000.0,2602000.0
,stockBasedCompensation,10877000.0,11684000.0,8300000.0,8490000.0,7976000.0
,changeInWorkingCapital,24310000.0,-123003000.0,4342000.0,-4196000.0,30688000.0
,accountsReceivables,234000.0,3696000.0,2588000.0,-10327000.0,7963000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,109000.0,278000.0,172000.0,-1600000.0,1317000.0
,otherWorkingCapital,-52585000.0,-76895000.0,46108000.0,41766000.0,45962000.0
,otherNonCashItems,-38705000.0,129469000.0,-1652000.0,4205000.0,-25702000.0
,netCashProvidedByOperatingActivites,47754000.0,48406000.0,38418000.0,37493000.0,41858000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-8905000.0,-11890000.0,-5049000.0,-7861000.0,-4140000.0
,acquisitionsNet,0.0,-237684000.0,-9250000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-41810000.0,-31910000.0,-36763000.0
,salesMaturitiesOfInvestments,0.0,0.0,96195000.0,38458000.0,23086000.0
,otherInvestingActivites,4335000.0,29000.0,0.0,343000.0,-48000.0
,netCashUsedForInvestingActivites,-4570000.0,-249545000.0,40086000.0,-970000.0,-17865000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-23375000.0,-42250000.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,-9946000.0,-39967000.0,-1791000.0
,dividendsPaid,0.0,0.0,-14502000.0,-13631000.0,-12987000.0
,otherFinancingActivites,-312000.0,171688000.0,10494000.0,15979000.0,17284000.0
,netCashUsedProvidedByFinancingActivities,-23687000.0,129438000.0,-13954000.0,-37619000.0,2506000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1963000.0,597000.0,-4044000.0,3928000.0,-2872000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,21460000.0,-71104000.0,60506000.0,2832000.0,23627000.0
,cashAtEndOfPeriod,90652000.0,69192000.0,140296000.0,79790000.0,76958000.0
,cashAtBeginningOfPeriod,69192000.0,140296000.0,79790000.0,76958000.0,53331000.0
,operatingCashFlow,47754000.0,48406000.0,38418000.0,37493000.0,41858000.0
,capitalExpenditure,-8905000.0,-11890000.0,-5049000.0,-7861000.0,-4140000.0
,freeCashFlow,38849000.0,36516000.0,33369000.0,29632000.0,37718000.0
