date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,-182134000.0,-211425000.0,-68941000.0,216985000.0,-14498000.0,5744000.0,-141450000.0,-149903000.0,247656000.0,12176396.0,9388286.0,497461.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11855947.0,1319333.0,14153.0,0.0,0.0
,grossProfit,169754000.0,211425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320449.0,8068953.0,483308.0,0.0,0.0
,grossProfitRatio,-0.932028067247192,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263172288417689,0.859470301607769,0.971549528505752,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,35967000.0,34173000.0,31680000.0,29716000.0,29340000.0,30273000.0,31379000.0,31731000.0,21588000.0,8458185.0,1265954.0,255098.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,2827000.0,5320000.0,4284000.0,5660000.0,2727000.0,6621000.0,5269000.0,3412000.0,1253005.0,417509.0,161390.0,0.0,0.0
,operatingExpenses,0.0,37000000.0,37000000.0,34000000.0,35000000.0,33000000.0,38000000.0,37000000.0,25000000.0,9711190.0,1683463.0,416488.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21567137.0,3002796.0,430641.0,2309375.0,163275.0
,interestExpense,62971000.0,288229000.0,154230000.0,94558000.0,73107000.0,59278000.0,65113000.0,83218000.0,61195000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
