date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,1849700000.0,1897500000.0,1820100000.0,1879400000.0,1566800000.0
,costOfRevenue,1437600000.0,1462900000.0,1210900000.0,1277400000.0,1274700000.0
,grossProfit,412100000.0,434600000.0,609200000.0,602000000.0,292100000.0
,grossProfitRatio,0.222792885332757,0.229038208168643,0.33470688423713,0.320314994147068,0.186430942047485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,283000000.0,294200000.0,310000000.0,269400000.0,260200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,283600000.0,294200000.0,310000000.0,269400000.0,260200000.0
,costAndExpenses,1721200000.0,1757100000.0,1520900000.0,1546800000.0,1534900000.0
,interestExpense,36200000.0,40800000.0,55700000.0,58900000.0,63200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,68500000.0,56800000.0,58400000.0,59000000.0,67500000.0
,EBITDA,175800000.0,173300000.0,345600000.0,205400000.0,120800000.0
,EBITDARatio,0.0950424393144834,0.09133069828722,0.189879676940827,0.109290198999681,0.077099821291805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,128500000.0,140400000.0,299200000.0,332600000.0,31900000.0
,operatingIncomeRatio,0.0694707249824296,0.0739920948616601,0.164386572166364,0.176971373842716,0.0203599693643094
,totalOtherIncomeExpensesNet,27900000.0,35700000.0,63000000.0,40800000.0,28900000.0
,incomeBeforeTax,100600000.0,104700000.0,236200000.0,291800000.0,3000000.0
,incomeBeforeTaxRatio,0.0543871979239877,0.0551778656126482,0.129773089390693,0.155262317760988,0.00191473066122032
,incomeTaxExpense,15900000.0,26500000.0,-30700000.0,-120000000.0,6000000.0
,netIncome,55200000.0,49200000.0,262200000.0,207500000.0,-15900000.0
,netIncomeRatio,0.0298426771908958,0.0259288537549407,0.144058018790176,0.11040757688624,-0.0101480725044677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.93628370821762,1.680007,9.240037,7.320029,-0.600002
,EPSDiluted,1.93628370821762,1.680007,9.240037,7.320029,-0.600002
,weightedAverageShsOut,28000000.0,28508219.0,28499886.0,28499886.0,28499886.0
,weightedAverageShsOutDil,28000000.0,28508219.0,28499886.0,28499886.0,28499886.0
