date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,550822000.0,671103000.0,1258379000.0,812741000.0,382115000.0,-130311000.0,157024000.0,189314000.0,163551000.0,278120000.0,140709000.0,-8184000.0,463386000.0,394566000.0,396707000.0,221785000.0,295314000.0,47148000.0,77877000.0,3144000.0,53795000.0,39400000.0,31700000.0,44000000.0
,depreciationAndAmortization,325789000.0,321082000.0,317198000.0,298999000.0,296109000.0,294595000.0,263325000.0,230928000.0,225216000.0,222607000.0,224698000.0,221426000.0,208752000.0,138136000.0,114812000.0,91865000.0,84749000.0,69110000.0,59443000.0,46794000.0,45443000.0,39300000.0,30700000.0,24100000.0
,deferredIncomeTax,47808000.0,51721000.0,61827000.0,-135899000.0,53846000.0,-99323000.0,-25042000.0,30737000.0,54528000.0,34436000.0,46097000.0,92596000.0,25045000.0,12642000.0,-478000.0,22230000.0,107404000.0,28836000.0,25485000.0,-1008000.0,20386000.0,15100000.0,10000000.0,-6300000.0
,stockBasedCompensation,55598000.0,47631000.0,43317000.0,36197000.0,31656000.0,22604000.0,14016000.0,15504000.0,12481000.0,17283000.0,14688000.0,17589000.0,14278000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-63374000.0,232807000.0,373697000.0,422963000.0,214209000.0,-120532000.0,624727000.0,-188092000.0,331707000.0,-83845000.0,577444000.0,122308000.0,-52769000.0,154996000.0,118151000.0,74245000.0,189680000.0,57278000.0,3260000.0,28178000.0,10715000.0,-6900000.0,103300000.0,13100000.0
,accountsReceivables,-111920000.0,237805000.0,-145873000.0,-139054000.0,-106617000.0,311302000.0,-2191000.0,-78237000.0,85977000.0,-100602000.0,-196556000.0,72159000.0,310985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-150596000.0,217866000.0,-246213000.0,-242883000.0,-115575000.0,488003000.0,68730000.0,-108025000.0,13845000.0,-85523000.0,-261110000.0,175183000.0,-18667000.0,-119577000.0,-66240000.0,-17196000.0,-196992000.0,-31292000.0,-34836000.0,-11623000.0,-3000.0,20000000.0,-66500000.0,5700000.0
,accountsPayables,182509000.0,-86445000.0,37904000.0,96062000.0,106521000.0,-227092000.0,-76141000.0,40141000.0,-32593000.0,56551000.0,71169000.0,-8860000.0,-88451000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,32551000.0,3246327000.0,3013520000.0,2639823000.0,2216860000.0,2002651000.0,2123183000.0,1498456000.0,1686548000.0,1354841000.0,1438686000.0,861242000.0,738934000.0,791703000.0,636707000.0,518556000.0,444311000.0,254631000.0,197353000.0,194093000.0,165915000.0,155200000.0,162100000.0,58800000.0
,otherNonCashItems,30974000.0,1413000.0,-1245000.0,14068000.0,20676000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2835000.0,-2611000.0,4723000.0,8862000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
,netCashProvidedByOperatingActivites,987032000.0,1396290000.0,1415469000.0,739606000.0,852769000.0,1038483000.0,617572000.0,312175000.0,445694000.0,486355000.0,169307000.0,445556000.0,775301000.0,428203000.0,404952000.0,310756000.0,247919000.0,127606000.0,115022000.0,67373000.0,102792000.0,114800000.0,-51100000.0,85700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1198055000.0,-451945000.0,-239390000.0,-164935000.0,-198160000.0,-114501000.0,-111785000.0,-186843000.0,-223525000.0,-167007000.0,-133394000.0,-330052000.0,-412497000.0,-395198000.0,-128618000.0,-63386000.0,-102046000.0,-137269000.0,-142600000.0,-90714000.0,-110379000.0,-126700000.0,-194100000.0,-175200000.0
,acquisitionsNet,0.0,-97000000.0,-434000000.0,-6000000.0,-123000000.0,-45000000.0,-1669000000.0,0.0,0.0,0.0,0.0,0.0,-271000000.0,-848000000.0,-89000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-149359000.0,-396159000.0,-268783000.0,0.0,0.0,0.0,0.0,0.0,0.0,-84830000.0,0.0,-27967000.0,-20373000.0,-3584000.0,-14075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,411533000.0,362768000.0,40000000.0,0.0,0.0,0.0,0.0,31520000.0,53310000.0,0.0,0.0,0.0,32758000.0,0.0,14075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,2634000.0,5756000.0,6907000.0,32022000.0,8618000.0,9874000.0,33967000.0,2478000.0,-21386000.0,16000000.0,-15684000.0,-15926000.0,2037000.0,224000.0,311000.0,1345000.0,55000.0,-8283000.0,8813000.0,0.0,0.0,0.0,-2900000.0,0.0
,netCashUsedForInvestingActivites,-993259000.0,-576686000.0,-895264000.0,-139105000.0,-312893000.0,-149627000.0,-1747267000.0,-152845000.0,-191601000.0,-235837000.0,-149078000.0,-373945000.0,-669234000.0,-1246629000.0,-217413000.0,-62041000.0,-101991000.0,-145344000.0,-133786000.0,-90710000.0,-109399000.0,-126300000.0,-197000000.0,-175200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2177527000.0,-1264152000.0,-455491000.0,-609914000.0,-728993000.0,-612534000.0,-635578000.0,-517978000.0,-1258842000.0,-7740000.0,-346963000.0,-1704529000.0,-2409577000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
