date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY
,revenue,4186573000.0,3757505000.0,3347444000.0,3121560000.0,3045797000.0,2820270000.0,2870658000.0,2631900000.0,2715700000.0,2758600000.0,2689900000.0,2946400000.0,3494100000.0,3180300000.0,1774000000.0,1027800000.0,762500000.0,573000000.0,465100000.0,369100000.0
,costOfRevenue,1705237000.0,1523529000.0,1367725000.0,1323619000.0,1357272000.0,1281566000.0,1266246000.0,1224600000.0,1277200000.0,1420000000.0,1343500000.0,1502300000.0,1940600000.0,1717100000.0,891600000.0,492700000.0,351300000.0,242400000.0,210100000.0,171000000.0
,grossProfit,2481336000.0,2233976000.0,1979719000.0,1797941000.0,1688525000.0,1538704000.0,1604412000.0,1407300000.0,1438500000.0,1338600000.0,1346400000.0,1444100000.0,1553500000.0,1463200000.0,882400000.0,535100000.0,411200000.0,330500000.0,255100000.0,198200000.0
,grossProfitRatio,0.592689056180317,0.594537066484276,0.591412134153701,0.575975153448917,0.554378706131761,0.545587479212983,0.558900433280453,0.534708765530605,0.529697683838421,0.485246139346045,0.500539053496412,0.490123540591909,0.44460662259237,0.460082382165205,0.497406989853439,0.520626581046896,0.53927868852459,0.576788830715532,0.548484196946893,0.53698184773774
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,705685000.0,605366000.0,567805000.0,511634000.0,467960000.0,427043000.0,395121000.0,364900000.0,325800000.0,298600000.0,277300000.0,238400000.0,206100000.0,159400000.0,113300000.0,74900000.0,61600000.0,43700000.0,32200000.0,28200000.0
,GeneralAndAdministrativeExpenses,570245000.0,683024000.0,633571000.0,602670000.0,587701000.0,562080000.0,518665000.0,468300000.0,508500000.0,486200000.0,432400000.0,419700000.0,485400000.0,396500000.0,214500000.0,122000000.0,79000000.0,59800000.0,45500000.0,38700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,164456000.0,155394000.0,164693000.0,177143000.0,167166000.0,146633000.0,112905000.0,138757000.0,145024000.0,144613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
