date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY
,revenue,284125000.0,283419000.0,273800000.0,249176000.0,234684000.0,229395000.0,233391000.0,227829000.0,238250000.0,231642000.0,238266000.0,219412247.0,188336469.0,162246407.0,137583155.0,108357747.0,93994233.0,54974916.0,32025931.0,10006285.0,14677146.0
,costOfRevenue,202879000.0,188105000.0,175993000.0,169862000.0,158388000.0,153125000.0,155774000.0,150708000.0,158085000.0,147686000.0,146405000.0,134084680.0,114122433.0,97680238.0,83244366.0,64700002.0,55824406.0,31517639.0,18894493.0,6367604.0,9061762.0
,grossProfit,81246000.0,95314000.0,97807000.0,79314000.0,76296000.0,76270000.0,77617000.0,77121000.0,80165000.0,83956000.0,91861000.0,85327567.0,74214036.0,64566169.0,54338789.0,43657745.0,38169827.0,23457277.0,13131438.0,3638681.0,5615384.0
,grossProfitRatio,0.285951605807303,0.336300671444046,0.357220598977356,0.318305133720744,0.325100986858925,0.332483271213409,0.332562095367859,0.338503877908431,0.336474291710388,0.362438590583746,0.385539690933662,0.388891541683177,0.394050267555988,0.397951302551803,0.394952339913996,0.402903772076398,0.406086903225222,0.426690547376189,0.410025176161155,0.363639552541228,0.382593727690656
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,25264000.0,24767000.0,24290000.0,22799000.0,21301000.0,21101000.0,21352000.0,21592000.0,22363000.0,22200000.0,22341000.0,21604654.0,20367392.0,17292675.0,14078343.0,11396320.0,10754427.0,7956786.0,6094493.0,4506509.0,7370916.0
,SellingAndMarketingExpenses,22748000.0,22148000.0,19255000.0,17663000.0,21837000.0,25182000.0,27180000.0,27433000.0,30369000.0,27357000.0,27657000.0,28707386.0,25261042.0,25243029.0,21570667.0,19185982.0,17653614.0,11649811.0,5717242.0,1397418.0,0.0
,otherExpenses,1169000.0,1083000.0,995000.0,300000.0,63000.0,1000.0,-4000.0,-5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
