Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,272458000.0,244725000.0,208802000.0,163179000.0,148800000.0,128511000.0,109512000.0,93376000.0,74925000.0
Revenue Growth,0.113323117785269,0.172043371232076,0.279588672562033,0.096633064516129,0.157877535775148,0.173487836949375,0.172806716929404,0.24625959292626,
Cost of Revenue,130455000.0,120230000.0,105123000.0,81645000.0,72443000.0,64234000.0,59065000.0,50534000.0,43357000.0
Gross Profit,142003000.0,124495000.0,103679000.0,81534000.0,76357000.0,64657000.0,50447000.0,42842000.0,31568000.0
R&D Expenses,43605000.0,40638000.0,35985000.0,32385000.0,27365000.0,24979000.0,20310000.0,19211000.0,15922000.0
SG&A Expense,77233000.0,69751000.0,62507000.0,49949000.0,40082000.0,34304000.0,30332000.0,27351000.0,31367000.0
Operating Expenses,120838000.0,110389000.0,98967000.0,82355000.0,67494000.0,59723000.0,53511000.0,46562000.0,47289000.0
Operating Income,21165000.0,14106000.0,4712000.0,-821000.0,8863000.0,4934000.0,-3064000.0,-3720000.0,-15721000.0
Interest Expense,0.0,0.0,0.0,0.0,177000.0,470000.0,277000.0,396000.0,411000.0
Earnings before Tax,20849000.0,14437000.0,4170000.0,-1384000.0,8567000.0,3751000.0,-3582000.0,-3885000.0,-16265000.0
Income Tax Expense,-22991000.0,-1542000.0,-8784000.0,268000.0,411000.0,248000.0,141000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,43840000.0,15979000.0,12954000.0,-1652000.0,8156000.0,3503000.0,-3723000.0,-3885000.0,-16265000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,43840000.0,15979000.0,12954000.0,-1652000.0,8156000.0,3503000.0,-3723000.0,-3885000.0,-16265000.0
EPS,1.67,0.64,0.55,-0.07,0.34,0.33,-1.58,-2.02,-9.93
EPS Diluted,1.6,0.6,0.53,-0.07,0.32,0.16,-1.58,-2.02,-9.93
Weighted Average Shs Out,26235000.0,24803000.0,23402000.0,24121000.0,23685000.0,10609000.0,,,
Weighted Average Shs Out (Dil),27484000.0,26775000.0,24360000.0,24121000.0,25646000.0,22263000.0,2360000.0,1923000.0,1638000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.521192257155,0.508713862499,0.496542178715,0.499659882705,0.51315188172,0.503124246173,0.4607,0.4588,0.4213
EBITDA Margin,0.110259195913,0.0935539891715,0.0621018955757,0.0219329693159,0.0799798387097,0.0580028168795,-0.012,-0.019,-0.19
EBIT Margin,0.0776816977296,0.0576402083972,0.022566833651,-0.00503128466285,0.059563172043,0.0383936005478,-0.0302,-0.0374,-0.2116
Profit Margin,0.160905534064,0.0652936970068,0.0620396356357,-0.0101238517211,0.054811827957,0.027258366988,-0.034,-0.042,-0.217
Free Cash Flow margin,0.105197865359,0.0961814281336,0.0727196099654,0.00393432978508,0.0573790322581,0.00154072414035,-0.0125,-0.0198,-0.2016
EBITDA,30041000.0,22895000.0,12967000.0,3579000.0,11901000.0,7454000.0,-1320000.0,-1735000.0,-14240000.0
EBIT,21165000.0,14106000.0,4712000.0,-821000.0,8863000.0,4934000.0,-3305000.0,-3489000.0,-15854000.0
Consolidated Income,43840000.0,15979000.0,12954000.0,-1652000.0,8156000.0,3503000.0,-3723000.0,-3885000.0,-16265000.0
Earnings Before Tax Margin,0.0765218859421,0.0589927469609,0.019971073074,-0.00848148352423,0.0575739247312,0.029188162881,-0.0327,-0.0416,-0.2171
Net Profit Margin,0.160905534064,0.0652936970068,0.0620396356357,-0.0101238517211,0.054811827957,0.027258366988,-0.034,-0.0416,-0.2171
