date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY
,revenue,242747000.0,224027000.0,231201000.0,393096000.0,336597000.0,296278000.0,296558000.0,271501000.0,234051000.0,312363000.0,323390000.0,113007000.0,142494000.0,179940000.0,195324000.0,157198000.0,144874000.0,118203000.0,25700000.0,96565000.0,117160000.0,72311000.0,43400000.0,37900000.0,26000000.0,11300000.0,7400000.0,5000000.0,3400000.0,1900000.0
,costOfRevenue,60748000.0,51375000.0,53701000.0,79147000.0,67090000.0,45344000.0,41947000.0,33215000.0,28372000.0,24085000.0,6937000.0,6876000.0,21303000.0,27124000.0,30392000.0,19766000.0,20246000.0,15951000.0,1600000.0,7605000.0,9863000.0,8048000.0,9100000.0,6200000.0,3400000.0,3600000.0,5200000.0,3800000.0,2000000.0,1100000.0
,grossProfit,181999000.0,172652000.0,177500000.0,313949000.0,269507000.0,250934000.0,254611000.0,238286000.0,205679000.0,288278000.0,316453000.0,106131000.0,121191000.0,152816000.0,164932000.0,137432000.0,124628000.0,102252000.0,24100000.0,88960000.0,107297000.0,64263000.0,34300000.0,31700000.0,22600000.0,7700000.0,2100000.0,1200000.0,1400000.0,900000.0
,grossProfitRatio,0.749747679682962,0.770674963285675,0.7677302433813,0.798657325437043,0.800681527167503,0.846954549443428,0.858553807349658,0.877661592406658,0.878778556810268,0.922894196815884,0.978549120257274,0.939154211686002,0.850498968377616,0.849260864732689,0.84440212160308,0.874260486774641,0.860250976710797,0.865054186441969,0.937743190661479,0.921244757417284,0.915815978149539,0.888702963587836,0.790322580645161,0.836411609498681,0.869230769230769,0.68141592920354,0.283783783783784,0.24,0.411764705882353,0.473684210526316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,139837000.0,156815000.0,158339000.0,149135000.0,129844000.0,111110000.0,110025000.0,117981000.0,140503000.0,115696000.0,92706000.0,67252000.0,76222000.0,82877000.0,68977000.0,40972000.0,32627000.0,30380000.0,6500000.0,22306000.0,18204000.0,11501000.0,8100000.0,9600000.0,9800000.0,5200000.0,3100000.0,3100000.0,4300000.0,3500000.0
,GeneralAndAdministrativeExpenses,85619000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164131000.0,119475000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800000.0,35232000.0,48378000.0,21140000.0,13500000.0,11300000.0,8800000.0,5800000.0,5100000.0,4300000.0,3100000.0,3100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,17516000.0,0.0,0.0,0.0,0.0,0.0,-276000.0,-1596000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
